Unnamed: 0,num,uni_num,序号,学校名称,学校标识码,主管部门,所在地,办学层次,备注,campusName,lng,lat,uid,area,get
482,482,195,357,内蒙古农业大学,4115010129,内蒙古自治区,呼和浩特市,本科,公办,内蒙古农业大学(东校区),111.717185,40.81877,a1f3417241de7d95130daa52,赛罕区,1
483,483,196,358,内蒙古医科大学,4115010132,内蒙古自治区,呼和浩特市,本科,公办,内蒙古医科大学,111.667314,40.826934,d2c88ede4d21b98914948ee2,回民区,1
484,484,196,358,内蒙古医科大学,4115010132,内蒙古自治区,呼和浩特市,本科,公办,内蒙古医科大学(金山校区),111.442054,40.751925,a849f722aded9e2aca09f057,土默特左旗,1
485,485,196,358,内蒙古医科大学,4115010132,内蒙古自治区,呼和浩特市,本科,公办,内蒙古医科大学金山校区基础医学院,111.446984,40.751157,1aac30361257ab229a005008,土默特左旗,-1
486,486,197,359,内蒙古师范大学,4115010135,内蒙古自治区,呼和浩特市,本科,公办,内蒙古师范大学,111.701164,40.809629,d6df91c16818cc6af7b91615,赛罕区,1
487,487,197,359,内蒙古师范大学,4115010135,内蒙古自治区,呼和浩特市,本科,公办,内蒙古师范大学(盛乐校区),111.795377,40.497008,0ce65c2db0b742592d47333a,和林格尔县,1
488,488,197,359,内蒙古师范大学,4115010135,内蒙古自治区,呼和浩特市,本科,公办,内蒙古师范大学家属区,111.699215,40.812748,e12136f29f2052f539e4a628,赛罕区,1
489,489,198,360,内蒙古民族大学,4115010136,内蒙古自治区,通辽市,本科,公办,内蒙古民族大学,122.260422,43.635846,5eba75f80978dc29364aae53,科尔沁区,1
490,490,198,360,内蒙古民族大学,4115010136,内蒙古自治区,通辽市,本科,公办,内蒙古民族大学(东区),122.265772,43.63126,d24e48eb3b889ab4afee7ad0,科尔沁区,1
491,491,199,361,赤峰学院,4115010138,内蒙古自治区,赤峰市,本科,公办,赤峰学院,118.923828,42.248151,75036835a0a106af5f0d029e,红山区,1
492,492,200,362,内蒙古财经大学,4115010139,内蒙古自治区,呼和浩特市,本科,公办,内蒙古财经大学,111.63656,40.862715,e5592fce46a28438c2f1cf8d,回民区,1
493,493,200,362,内蒙古财经大学,4115010139,内蒙古自治区,呼和浩特市,本科,公办,内蒙古财经大学(西区),111.640213,40.862607,2330b558ffb61965343a7141,回民区,-1
494,494,200,362,内蒙古财经大学,4115010139,内蒙古自治区,呼和浩特市,本科,公办,内蒙古财经大学,111.675354,40.841692,a97d706d8a3eb90ef50e77b4,新城区,1
495,495,200,362,内蒙古财经大学,4115010139,内蒙古自治区,呼和浩特市,本科,公办,内蒙古财经大学,111.639059,40.859689,e3be3b12df513835c42ba173,回民区,-1
496,496,201,363,呼伦贝尔学院,4115010819,内蒙古自治区,呼伦贝尔市,本科,公办,呼伦贝尔学院(主校区),119.785543,49.206952,5bb558aa50b918f2774ff1f8,海拉尔区,1
497,497,201,363,呼伦贝尔学院,4115010819,内蒙古自治区,呼伦贝尔市,本科,公办,呼伦贝尔学院(西校区),119.745098,49.2089,e6ee2fd22a1f20482b11d12c,海拉尔区,1
498,498,201,363,呼伦贝尔学院,4115010819,内蒙古自治区,呼伦贝尔市,本科,公办,呼伦贝尔学院,119.782376,49.206711,1ea5a9d56fa89307c03644aa,海拉尔区,-1
499,499,201,363,呼伦贝尔学院,4115010819,内蒙古自治区,呼伦贝尔市,本科,公办,呼伦贝尔学院(牙克石校区),120.830408,49.286018,dd54f3f560122dcc43e192f5,牙克石市,1
500,500,202,364,集宁师范学院,4115011427,内蒙古自治区,乌兰察布市,本科,公办,集宁师范学院(泉山校区),113.149758,41.01706,efc7baab200df6aaa2d23015,集宁区,1
501,501,202,364,集宁师范学院,4115011427,内蒙古自治区,乌兰察布市,本科,公办,集宁师范学院(白海校区),113.216758,41.03451,1bc3d20bdb3916fc00ec013a,集宁区,1
502,502,202,364,集宁师范学院,4115011427,内蒙古自治区,乌兰察布市,本科,公办,集宁师范学院,113.145883,41.017049,4a4ae95d2eba3d3deee4a5a6,集宁区,-1
503,503,203,365,河套学院,4115011631,内蒙古自治区,巴彦淖尔市,本科,公办,河套学院,107.459956,40.725903,fcdf8afefec94eac9f09f7e7,临河区,-1
504,504,203,365,河套学院,4115011631,内蒙古自治区,巴彦淖尔市,本科,公办,河套学院,107.460953,40.726398,41bf0c732bda47504302452a,临河区,-1
505,505,203,365,河套学院,4115011631,内蒙古自治区,巴彦淖尔市,本科,公办,河套学院临床医学院,107.391353,40.734788,909d46244317ca701fe99917,临河区,-1
506,506,203,365,河套学院,4115011631,内蒙古自治区,巴彦淖尔市,本科,公办,河套学院中等职业技术学校,107.4474,40.77713,eda95f604809b6d19de32140,临河区,1
507,507,204,366,呼和浩特民族学院,4115011709,内蒙古自治区,呼和浩特市,本科,公办,呼和浩特民族学院,111.662912,40.848678,5e8f72bfac62a5e7acee7a1d,新城区,1
508,508,204,366,呼和浩特民族学院,4115011709,内蒙古自治区,呼和浩特市,本科,公办,呼和浩特民族学院,111.658161,40.848844,1e399a41e9655919f4eafc3b,回民区,-1
509,509,206,368,内蒙古鸿德文理学院,4115014205,内蒙古自治区教育厅,呼和浩特市,本科,民办,内蒙古鸿德文理学院,111.785516,40.857197,5b25f4467196a7ea10293516,新城区,1
510,510,206,368,内蒙古鸿德文理学院,4115014205,内蒙古自治区教育厅,呼和浩特市,本科,民办,内蒙古鸿德文理学院(北校区),111.777758,40.869228,600d4b46a250c0766040a907,新城区,1
511,511,207,369,内蒙古艺术学院,4115014531,内蒙古自治区,呼和浩特市,本科,公办,内蒙古艺术学院,111.706747,40.836565,fa835ce279d47ccbe812e437,新城区,1
512,512,208,370,鄂尔多斯应用技术学院,4115014532,内蒙古自治区,鄂尔多斯市,本科,公办,鄂尔多斯应用技术学院,109.829163,39.618021,f6d85ed1da92d8880ab93a80,康巴什区,1
513,513,208,370,鄂尔多斯应用技术学院,4115014532,内蒙古自治区,鄂尔多斯市,本科,公办,鄂尔多斯应用技术学院(东胜校区),109.918602,39.81792,5120b34d0c16cda6acee7a4f,东胜区,1
514,514,208,370,鄂尔多斯应用技术学院,4115014532,内蒙古自治区,鄂尔多斯市,本科,公办,鄂尔多斯应用技术学院,109.825981,39.614483,9f57b030afaea397a2a93460,康巴什区,-1
515,515,208,370,鄂尔多斯应用技术学院,4115014532,内蒙古自治区,鄂尔多斯市,本科,公办,鄂尔多斯应用技术学院,109.826034,39.613515,97dc232a76dc44e3fbdc85a9,康巴什区,-1
516,516,208,370,鄂尔多斯应用技术学院,4115014532,内蒙古自治区,鄂尔多斯市,本科,公办,鄂尔多斯应用技术学院,109.830199,39.613205,ad9c7884428308c52dfaa7f5,康巴什区,-1
517,517,209,408,辽宁大学,4121010140,辽宁省,沈阳市,本科,公办,辽宁大学(崇山校区),123.412947,41.838983,7f935d7456d08bc5c72ba1fa,皇姑区,1
518,518,209,408,辽宁大学,4121010140,辽宁省,沈阳市,本科,公办,辽宁大学(蒲河校区),123.393236,41.933341,c19b4d03cf6becd6725e8068,沈北新区,1
519,519,209,408,辽宁大学,4121010140,辽宁省,沈阳市,本科,公办,辽宁大学,123.40064,41.935385,b5b913ee99d5fbd0abf72914,沈北新区,-1
520,520,209,408,辽宁大学,4121010140,辽宁省,沈阳市,本科,公办,辽宁大学,123.418627,41.837537,9291c58e8a850a039122e020,皇姑区,-1
521,521,209,408,辽宁大学,4121010140,辽宁省,沈阳市,本科,公办,辽宁大学,123.418522,41.838867,88e749658fcda7f5e40738cf,皇姑区,-1
522,522,209,408,辽宁大学,4121010140,辽宁省,沈阳市,本科,公办,辽宁大学,123.418619,41.838931,a7c2f13c8984b61081288a23,皇姑区,-1
523,523,209,408,辽宁大学,4121010140,辽宁省,沈阳市,本科,公办,辽宁大学,123.418874,41.83602,60c7ec25ba6083000f0e6b9e,皇姑区,-1
524,524,210,409,大连理工大学,4121010141,教育部,大连市,本科,公办,大连理工大学,121.531261,38.888106,ee0612a67a3a6eb995f08c09,甘井子区,1
525,525,210,409,大连理工大学,4121010141,教育部,大连市,本科,公办,大连理工大学(开发区校区),121.822957,39.090874,e52c531d59cfd7adbd48420d,金州区,1
526,526,210,409,大连理工大学,4121010141,教育部,大连市,本科,公办,大连理工大学,121.531407,38.892176,9b76de3d5bc7b2a603ff2d01,甘井子区,-1
527,527,210,409,大连理工大学,4121010141,教育部,大连市,本科,公办,大连理工大学(建设工程学部),121.535554,38.886223,787018b549b41fd0d518b7f3,甘井子区,-1
528,528,210,409,大连理工大学,4121010141,教育部,大连市,本科,公办,大连理工大学市内校区东院,121.634402,38.922001,593850fbab910420df1e526d,西岗区,1
529,529,210,409,大连理工大学,4121010141,教育部,大连市,本科,公办,大连理工大学,121.531149,38.892162,c2487b62be3e98ffda2f2872,甘井子区,-1
530,530,211,410,沈阳工业大学,4121010142,辽宁省,沈阳市,本科,公办,沈阳工业大学(中央校区),123.255554,41.742385,b7d2220b222e6fc995f08c52,铁西区,1
531,531,211,410,沈阳工业大学,4121010142,辽宁省,沈阳市,本科,公办,沈阳工业大学(兴顺校区),123.358609,41.787281,52d34ec2f56f921c21022093,铁西区,1
532,532,211,410,沈阳工业大学,4121010142,辽宁省,沈阳市,本科,公办,沈阳工业大学继续教育学院(皇姑教学部),123.418634,41.828306,203d5a0280ff148bb817e769,皇姑区,-1
533,533,211,410,沈阳工业大学,4121010142,辽宁省,沈阳市,本科,公办,沈阳工业大学兴顺校区,123.357022,41.788862,5fcc0c754d3b713ff02d8337,铁西区,-1
534,534,212,411,沈阳航空航天大学,4121010143,辽宁省,沈阳市,本科,公办,沈阳航空航天大学,123.414885,41.931849,04ea8f9e4eb345ad455726c1,沈北新区,1
535,535,212,411,沈阳航空航天大学,4121010143,辽宁省,沈阳市,本科,公办,沈阳航空航天大学,123.407053,41.926297,4cc3ce57dc2ac562a8f0cdc6,沈北新区,-1
536,536,212,411,沈阳航空航天大学,4121010143,辽宁省,沈阳市,本科,公办,沈阳航空航天大学南区,123.417169,41.930119,4db3cf0234258da686420e68,沈北新区,1
537,537,212,411,沈阳航空航天大学,4121010143,辽宁省,沈阳市,本科,公办,沈阳航空航天大学(皇姑教学部),123.435229,41.826679,c85a8c6fcb86974c4f6d46cd,皇姑区,-1
538,538,213,412,沈阳理工大学,4121010144,辽宁省,沈阳市,本科,公办,沈阳理工大学,123.500795,41.733289,b5f4eeb5120f21b42eb17ea5,浑南区,1
539,539,213,412,沈阳理工大学,4121010144,辽宁省,沈阳市,本科,公办,沈阳理工大学,123.511246,41.740383,9e2bcf597d80c1042bd7abdd,浑南区,-1
540,540,214,413,东北大学,4121010145,教育部,沈阳市,本科,公办,东北大学,123.424477,41.770971,3924c6adeea71d2679dbd245,和平区,1
541,541,214,413,东北大学,4121010145,教育部,沈阳市,本科,公办,东北大学(浑南校区),123.430933,41.659108,072a55cdeadb3af271210b6d,浑南区,1
542,542,214,413,东北大学,4121010145,教育部,沈阳市,本科,公办,东北大学(沈河校区),123.488803,41.772871,d80291934290cc7b32870aca,沈河区,1
543,543,214,413,东北大学,4121010145,教育部,沈阳市,本科,公办,东北大学,123.425801,41.664559,99de106c4e360a694e776ec7,浑南区,-1
544,544,214,413,东北大学,4121010145,教育部,沈阳市,本科,公办,东北大学,123.425849,41.665099,2fc6891d11dd8496a1046437,浑南区,-1
545,545,214,413,东北大学,4121010145,教育部,沈阳市,本科,公办,东北大学设计研究院,123.408999,41.752792,274a0fc144fe2a1304fef53c,和平区,1
546,546,215,414,辽宁科技大学,4121010146,辽宁省,鞍山市,本科,公办,辽宁科技大学,123.067322,41.109661,b9e5d0b8e1f90abc81a12ede,立山区,1
547,547,215,414,辽宁科技大学,4121010146,辽宁省,鞍山市,本科,公办,辽宁科技大学,123.067445,41.111547,9a7bc240a727628af12d8378,立山区,-1
548,548,216,415,辽宁工程技术大学,4121010147,辽宁省,阜新市,本科,公办,辽宁工程技术大学,121.670848,42.028814,a933c6b5a5595cd8e21103d3,细河区,1
549,549,216,415,辽宁工程技术大学,4121010147,辽宁省,阜新市,本科,公办,辽宁工程技术大学(北校区),121.667271,42.055412,14cf2449d9dbb6e8e856fa1c,细河区,1
550,550,216,415,辽宁工程技术大学,4121010147,辽宁省,阜新市,本科,公办,辽宁工程技术大学阜新篮球学院,121.63368,41.999508,3be2c0fb6e9afe2430169bd3,细河区,1
551,551,217,416,辽宁石油化工大学,4121010148,辽宁省,抚顺市,本科,公办,辽宁石油化工大学,123.798166,41.863659,c0a066efbe80b47e7adbd2e1,望花区,1
552,552,218,417,沈阳化工大学,4121010149,辽宁省,沈阳市,本科,公办,沈阳化工大学,123.240892,41.753269,43e4adc0e351109b246e988f,铁西区,1
553,553,218,417,沈阳化工大学,4121010149,辽宁省,沈阳市,本科,公办,沈阳化工大学,123.24245,41.743949,bbb614a7fb2922b7abf72964,铁西区,-1
554,554,218,417,沈阳化工大学,4121010149,辽宁省,沈阳市,本科,公办,沈阳化工大学,123.242657,41.744391,4ded81fd75ca0d3cd5b74e3d,铁西区,-1
555,555,218,417,沈阳化工大学,4121010149,辽宁省,沈阳市,本科,公办,沈阳化工大学,123.241763,41.74307,4f5d0bb41de729f83fe231ea,铁西区,-1
556,556,218,417,沈阳化工大学,4121010149,辽宁省,沈阳市,本科,公办,沈阳化工大学,123.242782,41.744246,42e07aaa6112b115cc06a42f,铁西区,-1
557,557,219,418,大连交通大学,4121010150,辽宁省,大连市,本科,公办,大连交通大学(沙河口校区),121.577305,38.91748,b1c1054652ab7160744ff178,沙河口区,1
558,558,219,418,大连交通大学,4121010150,辽宁省,大连市,本科,公办,大连交通大学(旅顺口校区),121.170287,38.800273,a841a488c3ddcb08dbeced16,旅顺口区,1
559,559,219,418,大连交通大学,4121010150,辽宁省,大连市,本科,公办,大连交通大学(教学南区),121.567755,38.915161,fa7da3e8b6abcd6242d63e29,沙河口区,1
560,560,219,418,大连交通大学,4121010150,辽宁省,大连市,本科,公办,大连交通大学,121.577907,38.919326,b1337dec0aca7f0b14b54bda,沙河口区,-1
561,561,219,418,大连交通大学,4121010150,辽宁省,大连市,本科,公办,大连交通大学,121.814569,39.071112,6b5f05261bf312d551e5c51a,金州区,-1
562,562,219,418,大连交通大学,4121010150,辽宁省,大连市,本科,公办,大连交通大学软件学院,121.164448,38.796874,fa835ce2cfc90eb6e812e42c,旅顺口区,-1
563,563,219,418,大连交通大学,4121010150,辽宁省,大连市,本科,公办,大连交通大学(胜利桥北校区),121.645964,38.937319,d1469ee780c7776284330421,西岗区,1
564,564,219,418,大连交通大学,4121010150,辽宁省,大连市,本科,公办,大连交通大学软件学院(中长街),121.592948,38.930193,8cba4bb05064a184ad045727,沙河口区,-1
565,565,220,419,大连海事大学,4121010151,交通运输部,大连市,本科,公办,大连海事大学,121.532616,38.874748,5fcef9eed238f9c0c4f50d78,甘井子区,1
566,566,220,419,大连海事大学,4121010151,交通运输部,大连市,本科,公办,大连海事大学继续教育学院,121.546815,38.882403,341c35de3f9e4fbee6073829,沙河口区,1
567,567,221,420,大连工业大学,4121010152,辽宁省,大连市,本科,公办,大连工业大学,121.53422,38.979392,3be122e107ba95521ef74d27,甘井子区,1
568,568,221,420,大连工业大学,4121010152,辽宁省,大连市,本科,公办,大连工业大学继续教育学院,121.694686,39.029103,12816d612813aa02a8f0cdc4,甘井子区,-1
569,569,221,420,大连工业大学,4121010152,辽宁省,大连市,本科,公办,大连工业大学艺术设计学院(崇德路),121.534404,38.977614,dd9dd6fb89619a7432f71d64,甘井子区,-1
570,570,221,420,大连工业大学,4121010152,辽宁省,大连市,本科,公办,大连工业大学物流学院,121.694513,39.029376,a9a50c76a8f4c5d84d55475f,甘井子区,-1
571,571,222,421,沈阳建筑大学,4121010153,辽宁省,沈阳市,本科,公办,沈阳建筑大学,123.522614,41.749347,53349ee3b74aff6e220262f2,浑南区,1
572,572,222,421,沈阳建筑大学,4121010153,辽宁省,沈阳市,本科,公办,沈阳建筑大学,123.518546,41.752363,60576676bfb3368a0b1cc755,浑南区,-1
573,573,222,421,沈阳建筑大学,4121010153,辽宁省,沈阳市,本科,公办,沈阳建筑大学,123.521165,41.752656,f2c63f4e7a9d85d274e5b62b,浑南区,-1
574,574,222,421,沈阳建筑大学,4121010153,辽宁省,沈阳市,本科,公办,沈阳建筑大学,123.520791,41.752614,8c3c1fde6ccb9bdf2a02e1fa,浑南区,-1
575,575,223,422,辽宁工业大学,4121010154,辽宁省,锦州市,本科,公办,辽宁工业大学,121.12963,41.15025,8eb48fa18b4defa6f32d8316,古塔区,1
576,576,223,422,辽宁工业大学,4121010154,辽宁省,锦州市,本科,公办,辽宁工业大学,121.125048,41.144298,f412a70704a6dc130289721b,古塔区,-1
577,577,223,422,辽宁工业大学,4121010154,辽宁省,锦州市,本科,公办,辽宁工业大学,121.126207,41.144751,0744c279b7851bce28b97cb8,古塔区,-1
578,578,223,422,辽宁工业大学,4121010154,辽宁省,锦州市,本科,公办,辽宁工业大学,121.124927,41.144227,1e2fb112505ffbadb8bd6309,古塔区,-1
579,579,223,422,辽宁工业大学,4121010154,辽宁省,锦州市,本科,公办,辽宁工业大学,121.124837,41.14424,973dc075bd7f5bf73b221c17,古塔区,-1
580,580,224,423,沈阳农业大学,4121010157,辽宁省,沈阳市,本科,公办,沈阳农业大学,123.57625,41.832739,21826784705f8edbf6eafce4,沈河区,1
581,581,224,423,沈阳农业大学,4121010157,辽宁省,沈阳市,本科,公办,沈阳农业大学,123.572734,41.827158,9917ae6f0ca555536d20b968,沈河区,-1
582,582,224,423,沈阳农业大学,4121010157,辽宁省,沈阳市,本科,公办,沈阳农业大学,123.570065,41.827878,aa060cfe4561ac61c91b95b4,沈河区,-1
583,583,224,423,沈阳农业大学,4121010157,辽宁省,沈阳市,本科,公办,沈阳农业大学,123.570065,41.827878,d8c597a8e99b284b88db7373,沈河区,-1
584,584,225,424,大连海洋大学,4121010158,辽宁省,大连市,本科,公办,大连海洋大学,121.561301,38.874923,e155701e29f1119ed72ce2d6,沙河口区,1
585,585,225,424,大连海洋大学,4121010158,辽宁省,大连市,本科,公办,大连海洋大学(渤海校区),121.329707,38.970849,8e8511c4117c931cc7f50dfb,甘井子区,1
586,586,225,424,大连海洋大学,4121010158,辽宁省,大连市,本科,公办,大连海洋大学(瓦房店校区),122.03093,39.631333,a4a79409b3f6da4732870a37,瓦房店市,1
587,587,225,424,大连海洋大学,4121010158,辽宁省,大连市,本科,公办,大连海洋大学(新校区),121.837617,39.371054,032f104e456e076193114c28,金州区,-1
588,588,225,424,大连海洋大学,4121010158,辽宁省,大连市,本科,公办,大连海洋大学,121.563832,38.876509,fa21758167e674f18d772731,沙河口区,-1
589,589,225,424,大连海洋大学,4121010158,辽宁省,大连市,本科,公办,大连海洋大学,121.564494,38.876272,eceb544b0c919b4c0482c241,沙河口区,-1
590,590,225,424,大连海洋大学,4121010158,辽宁省,大连市,本科,公办,大连海洋大学,121.563635,38.876581,496ccb5c1b908663adcb6600,沙河口区,-1
591,591,225,424,大连海洋大学,4121010158,辽宁省,大连市,本科,公办,大连海洋大学,121.563672,38.876704,ebc5ab7e0a2007eb7f29bd0f,沙河口区,-1
592,592,225,424,大连海洋大学,4121010158,辽宁省,大连市,本科,公办,大连海洋大学,121.564116,38.876263,617117edfb962cb281288a52,沙河口区,-1
593,593,226,425,中国医科大学,4121010159,辽宁省,沈阳市,本科,公办,中国医科大学(沈北校区),123.489738,41.962089,0081d5e249fa255c1d5800d9,沈北新区,1
594,594,226,425,中国医科大学,4121010159,辽宁省,沈阳市,本科,公办,中国医科大学,123.418857,41.79913,84847b97ef249ae49ee321cc,和平区,1
595,595,226,425,中国医科大学,4121010159,辽宁省,沈阳市,本科,公办,中国医科大学,123.49577,41.957095,c6973a4de2dc03803010af20,沈北新区,-1
596,596,226,425,中国医科大学,4121010159,辽宁省,沈阳市,本科,公办,中国医科大学,123.49577,41.957095,71b1556b83a04b0e6c476017,沈北新区,-1
597,597,227,426,锦州医科大学,4121010160,辽宁省,锦州市,本科,公办,锦州医科大学,121.149564,41.155208,a298cea9566e21b5b25c6ae4,古塔区,1
598,598,227,426,锦州医科大学,4121010160,辽宁省,锦州市,本科,公办,锦州医科大学畜牧兽医学院,121.132829,41.158345,e889a74481465cb58605bf11,古塔区,-1
599,599,227,426,锦州医科大学,4121010160,辽宁省,锦州市,本科,公办,锦州医科大学医疗学院,121.12085,41.089329,891047bcc67633f986420e56,太和区,-1
600,600,228,427,大连医科大学,4121010161,辽宁省,大连市,本科,公办,大连医科大学,121.32138,38.810167,6973cc962be22de04d776e50,旅顺口区,1
601,601,228,427,大连医科大学,4121010161,辽宁省,大连市,本科,公办,大连医科大学中山学院,121.519435,38.859516,385f2bfe4e3acefc86420e1f,甘井子区,1
602,602,229,428,辽宁中医药大学,4121010162,辽宁省,沈阳市,本科,公办,辽宁中医药大学,123.441202,41.837331,cb34484ea1d303daf90cadf8,皇姑区,1
603,603,229,428,辽宁中医药大学,4121010162,辽宁省,沈阳市,本科,公办,辽宁中医药大学(社会科学部),123.442535,41.838135,0219820d351d7fe816764306,皇姑区,-1
604,604,229,428,辽宁中医药大学,4121010162,辽宁省,沈阳市,本科,公办,辽宁中医药大学经济管理学院,123.442592,41.838175,a1eac7609b6ebfa99de321b4,皇姑区,-1
605,605,230,429,沈阳药科大学,4121010163,辽宁省,沈阳市,本科,公办,沈阳药科大学,123.451265,41.7741,1821849539d664d551e5c58b,沈河区,1
606,606,230,429,沈阳药科大学,4121010163,辽宁省,沈阳市,本科,公办,沈阳药科大学无涯学院,123.451362,41.774529,bc80efc1c40a11ca9ee321ee,沈河区,-1
607,607,231,430,沈阳医学院,4121010164,辽宁省,沈阳市,本科,公办,沈阳医学院,123.415043,41.894656,6ff75e5eecda5578911fc96f,于洪区,1
608,608,231,430,沈阳医学院,4121010164,辽宁省,沈阳市,本科,公办,沈阳医学院,123.421967,41.894705,b2c734dcbb8189678d772783,于洪区,-1
609,609,232,431,辽宁师范大学,4121010165,辽宁省,大连市,本科,公办,辽宁师范大学(北院),121.568933,38.926191,7129f4fd680c0965ca09f046,沙河口区,1
610,610,232,431,辽宁师范大学,4121010165,辽宁省,大连市,本科,公办,辽宁师范大学(南院),121.571149,38.920014,f3c2373c6de01e52d22dd629,沙河口区,1
611,611,232,431,辽宁师范大学,4121010165,辽宁省,大连市,本科,公办,辽宁师范大学(西山湖校区),121.489576,38.930544,7b18b63242bee91adeee8b88,甘井子区,1
612,612,232,431,辽宁师范大学,4121010165,辽宁省,大连市,本科,公办,辽宁师范大学,121.570632,38.922323,6f7c36c9f6af0e3cad31e595,沙河口区,-1
613,613,232,431,辽宁师范大学,4121010165,辽宁省,大连市,本科,公办,辽宁师范大学海华学院(西校区),122.931653,39.641988,2a530de2ef3920c00e3ddad3,庄河市,1
614,614,232,431,辽宁师范大学,4121010165,辽宁省,大连市,本科,公办,辽宁师范大学美术学院,121.57297,38.92027,371c342676196008c27da253,沙河口区,-1
615,615,233,432,沈阳师范大学,4121010166,辽宁省,沈阳市,本科,公办,沈阳师范大学,123.422281,41.914276,c8e8f633ffb4496cab0dd8c6,沈北新区,1
616,616,233,432,沈阳师范大学,4121010166,辽宁省,沈阳市,本科,公办,沈阳师范大学,123.415953,41.913049,3ba3fc3f10c9039d095cb338,皇姑区,-1
617,617,234,433,渤海大学,4121010167,辽宁省,锦州市,本科,公办,渤海大学(松山校区),121.124817,41.092012,5e65172eeac584abf119370e,太和区,1
618,618,234,433,渤海大学,4121010167,辽宁省,锦州市,本科,公办,渤海大学(滨海校区),121.069451,40.892959,42a43bc13728e343e81e9736,太和区,1
619,619,234,433,渤海大学,4121010167,辽宁省,锦州市,本科,公办,渤海大学,121.120945,41.093464,544b8307b31ccd37f02d83ee,太和区,-1
620,620,234,433,渤海大学,4121010167,辽宁省,锦州市,本科,公办,渤海大学,121.074266,40.895966,a411b808e9507f7f0b5cb300,太和区,-1
621,621,234,433,渤海大学,4121010167,辽宁省,锦州市,本科,公办,渤海大学,121.074266,40.895966,5e2c90527f2dcabfc5f50d32,太和区,-1
622,622,234,433,渤海大学,4121010167,辽宁省,锦州市,本科,公办,渤海大学,121.123256,41.092889,26d4b283dc6e785f100daa3d,太和区,1
623,623,235,434,鞍山师范学院,4121010169,辽宁省,鞍山市,本科,公办,鞍山师范学院,123.002236,41.082871,6ed3083ab739dbb72b3a9fdd,铁东区,1
624,624,235,434,鞍山师范学院,4121010169,辽宁省,鞍山市,本科,公办,鞍山师范学院高等职业技术学院,122.930157,41.151544,e56bf5e3e95c963a0782c2e9,铁西区,-1
625,625,235,434,鞍山师范学院,4121010169,辽宁省,鞍山市,本科,公办,鞍山师范学院海城学前教育学院,122.770351,40.838066,d1469ee763521a63853304b5,海城市,1
626,626,235,434,鞍山师范学院,4121010169,辽宁省,鞍山市,本科,公办,鞍山师范学院成人教育学院(钢城街店),122.999897,41.130106,91c13f936d13fdfa21f017df,铁东区,-1
627,627,236,435,大连外国语大学,4121010172,辽宁省,大连市,本科,公办,大连外国语大学(旅顺校区),121.314685,38.819576,0b6acc59a4c1c51af50e7756,旅顺口区,1
628,628,236,435,大连外国语大学,4121010172,辽宁省,大连市,本科,公办,大连外国语大学国际教育学院,121.651136,38.917209,4a9d4d11f20c020de7e9655b,中山区,1
629,629,236,435,大连外国语大学,4121010172,辽宁省,大连市,本科,公办,大连外国语大学软件学院,121.316683,38.818586,6bfaadbb15b3c67f6c3e1b9a,旅顺口区,-1
630,630,236,435,大连外国语大学,4121010172,辽宁省,大连市,本科,公办,大连外国语大学国际教育学院(金普校区),121.774813,39.075464,f0d4f95d1c57b9760bccddb7,金州区,-1
631,631,237,436,东北财经大学,4121010173,辽宁省,大连市,本科,公办,东北财经大学,121.557927,38.884545,6be5d13d9e97bcb8f4eafc66,沙河口区,1
632,632,237,436,东北财经大学,4121010173,辽宁省,大连市,本科,公办,东北财经大学,121.553719,38.884524,4114782c07be31e49ff7793d,沙河口区,-1
633,633,237,436,东北财经大学,4121010173,辽宁省,大连市,本科,公办,东北财经大学(杨树街校区),121.546879,38.886147,dbf4d6ee1393752a6fa3cc29,沙河口区,1
634,634,238,437,中国刑事警察学院,4121010175,公安部,沈阳市,本科,公办,中国刑事警察学院,123.388133,41.849907,31a43aa1ed7d41d26c3e1be7,皇姑区,1
635,635,238,437,中国刑事警察学院,4121010175,公安部,沈阳市,本科,公办,中国刑事警察学院,123.418691,41.867356,9296279c072ffaa4b2077dca,于洪区,1
636,636,238,437,中国刑事警察学院,4121010175,公安部,沈阳市,本科,公办,中国刑事警察学院家属区,123.388115,41.852064,24451b4b20c252176fc02ccb,皇姑区,1
637,637,239,438,沈阳体育学院,4121010176,辽宁省,沈阳市,本科,公办,沈阳体育学院,123.395429,41.679206,3073f6eb0917511af60e77df,苏家屯区,1
638,638,239,438,沈阳体育学院,4121010176,辽宁省,沈阳市,本科,公办,沈阳体育学院(白清寨校区),123.7195,41.586835,28473ab94724b8d1d3ff238e,苏家屯区,1
639,639,240,439,沈阳音乐学院,4121010177,辽宁省,沈阳市,本科,公办,沈阳音乐学院(南校区),123.511703,41.754783,7611e5804570ab82f03cba21,浑南区,1
640,640,240,439,沈阳音乐学院,4121010177,辽宁省,沈阳市,本科,公办,沈阳音乐学院(桃仙校区),123.540019,41.659237,ef773a0fdc598a34220220f3,浑南区,1
641,641,240,439,沈阳音乐学院,4121010177,辽宁省,沈阳市,本科,公办,沈阳音乐学院,123.434361,41.775438,3871e04f39433b0026e0a066,和平区,-1
642,642,240,439,沈阳音乐学院,4121010177,辽宁省,沈阳市,本科,公办,沈阳音乐学院音乐教育学院,123.512944,41.754509,b0fd793e25fe8087a4c75615,浑南区,-1
