num,uni_num,序号,学校名称,学校标识码,主管部门,所在地,办学层次,备注,campusName,lng,lat,uid,area
287,140,333,山西华澳商贸职业学院,4114013914,山西省教育厅,晋中市,专科,民办,山西华澳商贸职业学院,112.646329,37.677796,e913667dc27b53eeb1077d93,榆次区
288,142,335,运城幼儿师范高等专科学校,4114014093,山西省,运城市,专科,nan,运城幼儿师范高等专科学校,111.071194,35.10486,d5f93c0ed96e665deddfca35,盐湖区
289,142,335,运城幼儿师范高等专科学校,4114014093,山西省,运城市,专科,nan,运城幼儿师范高等专科学校家属院,111.010266,35.028533,d0e1253c5004b190e31103b7,盐湖区
290,142,335,运城幼儿师范高等专科学校,4114014093,山西省,运城市,专科,nan,运城幼儿师范高等专科学校(基础教学部),111.070356,35.104083,bd7381db9df172d2f4c59cad,盐湖区
291,143,336,山西老区职业技术学院,4114014105,山西省教育厅,太原市,专科,民办,山西老区职业技术学院,112.520878,37.907786,34059f97466b485771455b33,尖草坪区
292,144,337,山西经贸职业学院,4114014177,山西省,太原市,专科,nan,山西经贸职业学院(南校区),112.455811,37.735204,55fa2c0b6faac72e1ce99973,晋源区
293,144,337,山西经贸职业学院,4114014177,山西省,太原市,专科,nan,山西经贸职业学院,112.535963,37.845693,923ffd001c1440b6d92f285a,万柏林区
294,144,337,山西经贸职业学院,4114014177,山西省,太原市,专科,nan,山西经贸职业学院(北校区),112.535918,37.844774,bb42bf20ee9d3c0200ff2dda,万柏林区
295,144,337,山西经贸职业学院,4114014177,山西省,太原市,专科,nan,山西经贸职业学院(南门),112.535795,37.844743,ba3134bbdb8364342efaa77e,万柏林区
296,145,338,朔州职业技术学院,4114014186,山西省,朔州市,专科,nan,朔州职业技术学院,112.41351,39.307274,beabdbf453df8f997169d3b3,朔城区
297,145,338,朔州职业技术学院,4114014186,山西省,朔州市,专科,nan,朔州职业技术学院,112.416858,39.308807,3347b36aa372fe6757bfffa2,朔城区
298,146,339,山西铁道职业技术学院,4114014247,山西省,太原市,专科,nan,山西铁道职业技术学院,112.621381,37.886867,f757e6ee5daba014260bd065,杏花岭区
299,147,340,晋中师范高等专科学校,4114014270,山西省,晋中市,专科,nan,晋中师范高等专科学校,112.74022,37.731398,05dd7d5f789a7f00ad080f10,榆次区
300,148,341,阳泉师范高等专科学校,4114014271,山西省,阳泉市,专科,nan,阳泉师范高等专科学校,113.624736,37.809602,6875a583d4ab9907bda2407c,平定县
301,149,342,山西青年职业学院,4114014336,山西省,太原市,专科,nan,山西青年职业学院,112.606306,37.704114,e331439a7451f1086140a9d5,小店区
302,149,342,山西青年职业学院,4114014336,山西省,太原市,专科,nan,山西青年职业学院-省团委团校,112.608432,37.704659,0cc8d25e7ebbb9e02cb90857,小店区
303,150,343,运城护理职业学院,4114014397,山西省,运城市,专科,nan,运城护理职业学院,110.929394,35.124474,11ff142e04effbce12882488,盐湖区
304,150,343,运城护理职业学院,4114014397,山西省,运城市,专科,nan,运城护理职业学院,110.931413,35.122335,51f384c0d409aab76f3e1b49,盐湖区
305,150,343,运城护理职业学院,4114014397,山西省,运城市,专科,nan,运城护理职业学院小区,110.930661,35.12637,b5e27f1972b81d51ca1b9577,盐湖区
306,151,344,运城师范高等专科学校,4114014461,山西省,运城市,专科,nan,运城师范高等专科学校,110.927665,35.134705,b20f9e3ff2bd79ba1329356b,盐湖区
307,151,344,运城师范高等专科学校,4114014461,山西省,运城市,专科,nan,运城师范高等专科学校,110.927314,35.13528,1f2d04af867be28aeb1e9712,盐湖区
308,151,344,运城师范高等专科学校,4114014461,山西省,运城市,专科,nan,运城师范高等专科学校,110.927685,35.134568,5d78c5a1ff3696e4c16c145d,盐湖区
309,151,344,运城师范高等专科学校,4114014461,山西省,运城市,专科,nan,运城师范高等专科学校,110.927934,35.134675,ca36b9afef6ef569e812e424,盐湖区
310,152,345,朔州师范高等专科学校,4114014462,山西省,朔州市,专科,nan,朔州师范高等专科学校,112.463009,39.382779,b723bc8817c6b20a0aa8d476,朔城区
311,153,346,吕梁职业技术学院,4114014500,山西省,吕梁市,专科,nan,吕梁职业技术学院,111.773904,37.125556,a9221fd06ff270b2da2f280e,孝义市
312,153,346,吕梁职业技术学院,4114014500,山西省,吕梁市,专科,nan,吕梁职业技术学院(南校区),111.763077,37.122293,7b7279104d8732ba84154175,孝义市
313,153,346,吕梁职业技术学院,4114014500,山西省,吕梁市,专科,nan,吕梁职业技术学院南校区,111.760685,37.119916,a2f0fdb5383b7ed76cc02c89,孝义市
314,153,346,吕梁职业技术学院,4114014500,山西省,吕梁市,专科,nan,吕梁职业技术学院南校区,111.760982,37.119948,98552760b5573d15a1a9344c,孝义市
315,154,347,大同师范高等专科学校,4114014627,山西省,大同市,专科,nan,大同师范高等专科学校,113.234427,40.082659,69fcd6dfddfd382ecb2915a4,平城区
316,155,348,太原幼儿师范高等专科学校,4114014628,山西省,太原市,专科,nan,太原幼儿师范高等专科学校(徐沟校区),112.503224,37.568426,b9975cbfd14e25bda104642e,清徐县
317,155,348,太原幼儿师范高等专科学校,4114014628,山西省,太原市,专科,nan,太原幼儿师范高等专科学校(兴华校区),112.519097,37.893901,c017c367a06f6ad2fda77816,万柏林区
318,155,348,太原幼儿师范高等专科学校,4114014628,山西省,太原市,专科,nan,太原幼儿师范高等专科学校静馨园K区,112.504168,37.567339,225951cea38f50d63913fdd2,清徐县
319,155,348,太原幼儿师范高等专科学校,4114014628,山西省,太原市,专科,nan,太原幼儿师范高等专科学校静馨园N区,112.503504,37.567552,9187553df3ee67c841d63e84,清徐县
320,155,348,太原幼儿师范高等专科学校,4114014628,山西省,太原市,专科,nan,太原幼儿师范高等专科学校静馨园J区,112.504037,37.567711,ecf5718d462d149b7bf79632,清徐县
321,155,348,太原幼儿师范高等专科学校,4114014628,山西省,太原市,专科,nan,太原幼儿师范高等专科学校静馨园A区,112.501752,37.568006,de68bbbba505308bcf06a40b,清徐县
322,156,349,山西工程职业学院,4114014681,山西省,太原市,专科,nan,山西工程职业学院,112.555701,37.887164,9f91fe222cfa92a40f0a702b,杏花岭区
323,156,349,山西工程职业学院,4114014681,山西省,太原市,专科,nan,山西工程职业学院(唐槐校区),112.612053,37.685163,57bb69b0f9498872a8059dd9,小店区
324,157,350,长治幼儿师范高等专科学校,4114014687,山西省,长治市,专科,nan,长治幼儿师范高等专科学校,113.087135,36.228593,a08f90b437a4dffb344aae02,潞州区
325,158,351,山西通用航空职业技术学院,4114014697,山西省,大同市,专科,nan,山西通用航空职业技术学院,113.404192,39.944283,2432afd98f1a83dd902ca371,云州区
326,159,352,朔州陶瓷职业技术学院,4114014698,山西省,朔州市,专科,nan,朔州陶瓷职业技术学院,113.119895,39.853556,aaf0ff4f71a7ac53f50e77be,怀仁市
327,159,352,朔州陶瓷职业技术学院,4114014698,山西省,朔州市,专科,nan,朔州陶瓷职业技术学院,113.118038,39.851605,57450589706075b108f5eb4a,怀仁市
328,159,352,朔州陶瓷职业技术学院,4114014698,山西省,朔州市,专科,nan,朔州陶瓷职业技术学院,113.118624,39.85165,ea035164acf3b2d77f29bd94,怀仁市
329,160,353,山西卫生健康职业学院,4214050166,山西省,太原市,专科,nan,山西卫生健康职业学院(双东校区),112.585237,37.850074,b4218492ee1f318cab175af3,迎泽区
330,161,371,内蒙古建筑职业技术学院,4115010871,内蒙古自治区,呼和浩特市,专科,nan,内蒙古建筑职业技术学院(北校区),111.641129,40.879276,23116913c3ae5afd734b8717,回民区
331,161,371,内蒙古建筑职业技术学院,4115010871,内蒙古自治区,呼和浩特市,专科,nan,内蒙古建筑职业技术学院,111.645439,40.822646,7d5f3a0a3536ab4b2cb90815,回民区
332,161,371,内蒙古建筑职业技术学院,4115010871,内蒙古自治区,呼和浩特市,专科,nan,内蒙古建筑职业技术学院,111.638614,40.877652,b524b8107355359b48cc4aef,回民区
333,162,372,内蒙古丰州职业学院,4115011429,内蒙古自治区教育厅,呼和浩特市,专科,民办,内蒙古丰州职业学院,111.717271,40.807849,f67d8a4651ad07e33517dca7,赛罕区
334,162,372,内蒙古丰州职业学院,4115011429,内蒙古自治区教育厅,呼和浩特市,专科,民办,内蒙古丰州职业学院,111.890495,40.858248,10583fd9850b891edbd891e5,赛罕区
335,162,372,内蒙古丰州职业学院,4115011429,内蒙古自治区教育厅,呼和浩特市,专科,民办,内蒙古丰州职业学院-北区,111.717782,40.808092,06d38a4aefb1cb6e0d3ddad2,赛罕区
336,162,372,内蒙古丰州职业学院,4115011429,内蒙古自治区教育厅,呼和浩特市,专科,民办,内蒙古丰州职业学院中山学院,111.805762,40.503105,4b8f3e38175c1bac99005081,和林格尔县
337,163,373,包头职业技术学院,4115012057,内蒙古自治区,包头市,专科,nan,包头职业技术学院,109.959862,40.650215,89fd4ea3db47a547e5e9652e,青山区
338,163,373,包头职业技术学院,4115012057,内蒙古自治区,包头市,专科,nan,包头职业技术学院(呼得木林校区),109.896185,40.674897,2848ffd6d8bbb40f48cc4a28,青山区
339,163,373,包头职业技术学院,4115012057,内蒙古自治区,包头市,专科,nan,包头职业技术学院,109.955893,40.647834,2ee218d010c2a09e4107c15b,青山区
340,163,373,包头职业技术学院,4115012057,内蒙古自治区,包头市,专科,nan,包头职业技术学院,109.955584,40.646894,bd3320548472bd148605bfd6,青山区
341,164,374,兴安职业技术学院,4115012443,内蒙古自治区,兴安盟,专科,nan,兴安职业技术学院(新校区),122.026259,46.069394,7de6a01bcb34f0d83be4a684,科尔沁右翼前旗
342,164,374,兴安职业技术学院,4115012443,内蒙古自治区,兴安盟,专科,nan,兴安职业技术学院,122.032806,46.110542,2e1e2dc665116a1e100daa18,乌兰浩特市
343,164,374,兴安职业技术学院,4115012443,内蒙古自治区,兴安盟,专科,nan,兴安职业技术学院,122.017236,46.071977,becfe39f36c7854eb03c8170,科尔沁右翼前旗
344,164,374,兴安职业技术学院,4115012443,内蒙古自治区,兴安盟,专科,nan,兴安职业技术学院,122.017236,46.071977,69f164959793ffdef03cba85,科尔沁右翼前旗
345,164,374,兴安职业技术学院,4115012443,内蒙古自治区,兴安盟,专科,nan,兴安职业技术学院-音乐分院,122.029004,46.108621,b25f6d80a2aba787eedfca57,乌兰浩特市
346,164,374,兴安职业技术学院,4115012443,内蒙古自治区,兴安盟,专科,nan,兴安职业技术学院聚橙乌兰牧骑学院,122.029003,46.108619,2ba81cd6f77017b50f0e6bf3,乌兰浩特市
347,165,375,呼和浩特职业学院,4115012670,内蒙古自治区,呼和浩特市,专科,nan,呼和浩特职业学院(新校区),111.844452,40.902761,c5ddcc08873fa0bbd813183c,赛罕区
348,165,375,呼和浩特职业学院,4115012670,内蒙古自治区,呼和浩特市,专科,nan,呼和浩特职业学院,111.851866,40.905251,ee9ad48a6bced2ef1b94c68e,赛罕区
349,165,375,呼和浩特职业学院,4115012670,内蒙古自治区,呼和浩特市,专科,nan,呼和浩特职业学院,111.851787,40.9053,419a9d9dbb6992a7744ff16a,赛罕区
350,165,375,呼和浩特职业学院,4115012670,内蒙古自治区,呼和浩特市,专科,nan,呼和浩特职业学院(西校区),111.662912,40.848678,5e8f72bfac62a5e7acee7a1d,新城区
351,165,375,呼和浩特职业学院,4115012670,内蒙古自治区,呼和浩特市,专科,nan,呼和浩特职业学院住宅小区,111.66507,40.847188,eef2d528d674eba73be4a617,新城区
352,166,376,包头轻工职业技术学院,4115012671,内蒙古自治区,包头市,专科,nan,包头轻工职业技术学院,109.954341,40.641924,e102414e78f813502dfaa74d,青山区
353,167,377,内蒙古电子信息职业技术学院,4115012673,内蒙古自治区,呼和浩特市,专科,nan,内蒙古电子信息职业技术学院,111.8569,40.903691,e3c36f147fdf30f0e40738ce,赛罕区
354,167,377,内蒙古电子信息职业技术学院,4115012673,内蒙古自治区,呼和浩特市,专科,nan,内蒙古电子信息职业技术学院-电子学院,111.853559,40.905055,06a3f0e113104f89b6147ff9,赛罕区
355,168,378,内蒙古机电职业技术学院,4115012674,内蒙古自治区,呼和浩特市,专科,nan,内蒙古机电职业技术学院,111.853126,40.911173,0dc3d82d24c9c51175e5b642,赛罕区
356,168,378,内蒙古机电职业技术学院,4115012674,内蒙古自治区,呼和浩特市,专科,nan,内蒙古机电职业技术学院,111.850633,40.908771,60b1708fe3b0b03185420ef7,赛罕区
357,168,378,内蒙古机电职业技术学院,4115012674,内蒙古自治区,呼和浩特市,专科,nan,内蒙古机电职业技术学院,111.850653,40.908886,b8abab14f1f85fb7c26c1493,赛罕区
358,169,379,内蒙古化工职业学院,4115012675,内蒙古自治区,呼和浩特市,专科,nan,内蒙古化工职业学院,111.858743,40.913189,41572e00154246c9b45f1e3c,新城区
359,169,379,内蒙古化工职业学院,4115012675,内蒙古自治区,呼和浩特市,专科,nan,内蒙古化工职业学院(北区),111.725846,40.83186,a923da6d1cb39e4e4e776ef9,赛罕区
360,171,381,锡林郭勒职业学院,4115012677,内蒙古自治区,锡林郭勒盟,专科,nan,锡林郭勒职业学院,116.033895,43.940908,228cfbb6b3f7d0541d1d1191,锡林浩特市
361,171,381,锡林郭勒职业学院,4115012677,内蒙古自治区,锡林郭勒盟,专科,nan,锡林郭勒职业学院(多伦分院),116.51813,42.21263,597a2ae65b310cbe88b9880e,多伦县
362,171,381,锡林郭勒职业学院,4115012677,内蒙古自治区,锡林郭勒盟,专科,nan,锡林郭勒职业学院(西北1门),116.034086,43.938471,bb313ff00b46107245e27478,锡林浩特市
363,171,381,锡林郭勒职业学院,4115012677,内蒙古自治区,锡林郭勒盟,专科,nan,锡林郭勒职业学院体育学院,116.034094,43.93482,b79099fd38b10251b5147ffe,锡林浩特市
364,171,381,锡林郭勒职业学院,4115012677,内蒙古自治区,锡林郭勒盟,专科,nan,锡林郭勒职业学院继续教育学院,116.038208,43.935715,bc1e3678a86614fdb75f1e2e,锡林浩特市
365,172,382,内蒙古警察职业学院,4115012797,内蒙古自治区,呼和浩特市,专科,nan,内蒙古警察职业学院,111.701494,40.878097,bc82984985d5d807a3acc4b2,新城区
366,172,382,内蒙古警察职业学院,4115012797,内蒙古自治区,呼和浩特市,专科,nan,内蒙古警察职业学院,111.817297,40.580086,e1b0a52326f291c1adee7a66,和林格尔县
367,172,382,内蒙古警察职业学院,4115012797,内蒙古自治区,呼和浩特市,专科,nan,内蒙古警察职业学院,111.817096,40.580152,37a90e8a4b9077eff11937bf,和林格尔县
368,172,382,内蒙古警察职业学院,4115012797,内蒙古自治区,呼和浩特市,专科,nan,内蒙古警察职业学院,111.816896,40.580218,e86c72720722e55fbc484251,和林格尔县
369,173,383,内蒙古体育职业学院,4115012894,内蒙古自治区,呼和浩特市,专科,nan,内蒙古体育职业学院,111.680546,40.864971,08fc93dff46023919b68b43d,新城区
370,173,383,内蒙古体育职业学院,4115012894,内蒙古自治区,呼和浩特市,专科,nan,内蒙古体育职业学院-家属院,111.680257,40.863817,9bf76a533d96d01b73210bb6,新城区
371,174,384,乌兰察布职业学院,4115013699,内蒙古自治区,乌兰察布市,专科,nan,乌兰察布职业学院,113.185269,40.981298,f0dbc45fbf776edfac080fba,察哈尔右翼前旗
372,175,385,通辽职业学院,4115013740,内蒙古自治区,通辽市,专科,nan,通辽职业学院,122.257978,43.687534,8fa14fc3d7caf56ef7eafcd0,科尔沁区
373,175,385,通辽职业学院,4115013740,内蒙古自治区,通辽市,专科,nan,通辽职业学院(信息技术楼),122.25832,43.688526,eb37368c1775fe3f4e5547a5,科尔沁区
374,176,386,科尔沁艺术职业学院,4115013741,内蒙古自治区,通辽市,专科,nan,科尔沁艺术职业学院,122.266064,43.687903,a1418eb4bb0ec502ebe5822d,科尔沁区
375,177,387,内蒙古交通职业技术学院,4115013824,内蒙古自治区,赤峰市,专科,nan,内蒙古交通职业技术学院,118.898637,42.278204,33441a58887ac89ac9fa5fd0,松山区
376,177,387,内蒙古交通职业技术学院,4115013824,内蒙古自治区,赤峰市,专科,nan,内蒙古交通职业技术学院(北区),118.976477,42.293346,b184fc157eefeac057bfff1b,红山区
377,178,388,包头钢铁职业技术学院,4115013864,内蒙古自治区,包头市,专科,nan,包头钢铁职业技术学院,109.840921,40.630663,9aa5f22f1dc552c85b109333,昆都仑区
378,178,388,包头钢铁职业技术学院,4115013864,内蒙古自治区,包头市,专科,nan,包头钢铁职业技术学院,109.82513,40.661638,b33a2919161f2c39b11e36eb,昆都仑区
379,179,389,乌海职业技术学院,4115013915,内蒙古自治区,乌海市,专科,nan,乌海职业技术学院,106.805551,39.656421,060f5e5329f41ed7081cc7f6,海勃湾区
380,180,390,内蒙古科技职业学院,4115014048,内蒙古自治区教育厅,呼和浩特市,专科,民办,内蒙古科技职业学院,111.813355,40.86247,97d97723e242925358bbbc40,赛罕区
381,181,391,内蒙古北方职业技术学院,4115014049,内蒙古自治区教育厅,呼和浩特市,专科,民办,内蒙古北方职业技术学院,111.849057,40.903717,1bf85b258dc8f2a4a1a93416,赛罕区
382,183,393,内蒙古经贸外语职业学院,4115014051,内蒙古自治区教育厅,呼和浩特市,专科,民办,内蒙古经贸外语职业学院,111.701074,40.901194,04bdf4a35d028d32354aae31,新城区
383,184,394,包头铁道职业技术学院,4115014187,内蒙古自治区,包头市,专科,nan,包头铁道职业技术学院,110.008864,40.660823,61549c39b1370e5ddc1e52e9,九原区
384,185,395,乌兰察布医学高等专科学校,4115014219,内蒙古自治区,乌兰察布市,专科,nan,乌兰察布医学高等专科学校,113.175088,40.986693,42519e6dd516671a6268584f,察哈尔右翼前旗
385,186,396,鄂尔多斯职业学院,4115014248,内蒙古自治区,鄂尔多斯市,专科,nan,鄂尔多斯职业学院,109.830261,39.622539,fc1d78a902018e4bb6147fbf,康巴什区
386,189,399,满洲里俄语职业学院,4115014285,内蒙古自治区,呼伦贝尔市,专科,nan,满洲里俄语职业学院,117.421975,49.61475,3bfe0145f202736f73455b41,满洲里市
387,190,400,内蒙古能源职业学院,4115014337,内蒙古自治区教育厅,呼和浩特市,专科,民办,内蒙古能源职业学院,111.776022,40.909672,6ac9a18239b07bc14d2fdffe,新城区
388,190,400,内蒙古能源职业学院,4115014337,内蒙古自治区教育厅,呼和浩特市,专科,民办,内蒙古能源职业学院,111.77357,40.909198,e4320bbcb6469a95fd0eb0bd,新城区
389,190,400,内蒙古能源职业学院,4115014337,内蒙古自治区教育厅,呼和浩特市,专科,民办,内蒙古能源职业学院-首创驾校,111.775376,40.908135,86fc2ac776f222eaeddfca4d,新城区
390,191,401,赤峰工业职业技术学院,4115014338,内蒙古自治区,赤峰市,专科,nan,赤峰工业职业技术学院,118.880004,42.278886,dbe40a08333c5d974d776e59,松山区
391,192,402,阿拉善职业技术学院,4115014339,内蒙古自治区,阿拉善盟,专科,nan,阿拉善职业技术学院,105.652193,38.840569,b99c458aed58692546572699,阿拉善左旗
392,192,402,阿拉善职业技术学院,4115014339,内蒙古自治区,阿拉善盟,专科,nan,阿拉善职业技术学院,106.654924,39.432291,6a369e26dd58b37ac6effbf7,阿拉善左旗
393,193,403,内蒙古美术职业学院,4115014387,内蒙古自治区教育厅,巴彦淖尔市,专科,民办,内蒙古美术职业学院,107.469339,40.724018,33c7da93e7fd559ffd0eb0ae,临河区
394,194,404,内蒙古民族幼儿师范高等专科学校,4115014463,内蒙古自治区,鄂尔多斯市,专科,nan,内蒙古民族幼儿师范高等专科学校,109.914183,39.821401,8b580a82188d080280a00c88,东胜区
395,195,405,鄂尔多斯生态环境职业学院,4115014501,内蒙古自治区,鄂尔多斯市,专科,nan,鄂尔多斯生态环境职业学院,109.834498,39.631397,5baf948483cbc00200ff2d99,康巴什区
396,196,406,扎兰屯职业学院,4115014539,内蒙古自治区,呼伦贝尔市,专科,nan,扎兰屯职业学院(吊桥校区),122.741538,48.020957,fea40d0f6eadccac08f5eb50,扎兰屯市
397,196,406,扎兰屯职业学院,4115014539,内蒙古自治区,呼伦贝尔市,专科,nan,扎兰屯职业学院(雅鲁校区),122.740353,48.017601,16b98e0d2c5ab7e32811d11d,扎兰屯市
398,196,406,扎兰屯职业学院,4115014539,内蒙古自治区,呼伦贝尔市,专科,nan,扎兰屯职业学院(明月校区),122.736942,48.023909,e28090851c0c11902bb97c67,扎兰屯市
399,197,407,赤峰应用技术职业学院,4115014699,内蒙古自治区,赤峰市,专科,nan,赤峰应用技术职业学院,118.887147,42.295955,bac0c024d5771b92db131854,松山区
400,197,407,赤峰应用技术职业学院,4115014699,内蒙古自治区,赤峰市,专科,nan,赤峰应用技术职业学院科技学院,118.885796,42.297317,faa6c26f97992c750f0e6bfe,松山区
401,198,471,朝阳师范高等专科学校,4121010171,辽宁省,朝阳市,专科,nan,朝阳师范高等专科学校,120.436012,41.536083,48287eabb823ee2f465726cf,双塔区
402,199,472,抚顺师范高等专科学校,4121010179,辽宁省,抚顺市,专科,nan,抚顺师范高等专科学校(南门),123.703016,41.788006,cece41a2e09e6604744ff1e2,望花区
403,199,472,抚顺师范高等专科学校,4121010179,辽宁省,抚顺市,专科,nan,抚顺师范高等专科学校(北门),123.699923,41.794187,c3200f1bfbb94d105cbe8682,望花区
404,200,473,锦州师范高等专科学校,4121010180,辽宁省,锦州市,专科,nan,锦州师范高等专科学校西区,121.149928,41.147472,85def3695908a0d1ac080ff4,凌河区
405,200,473,锦州师范高等专科学校,4121010180,辽宁省,锦州市,专科,nan,锦州师范高等专科学校(东区),121.182332,41.120612,5cede52a7a64368539221ca2,凌河区
406,201,474,营口职业技术学院,4121010181,辽宁省,营口市,专科,nan,营口职业技术学院,122.246854,40.609507,8bc9588155a27f27f21937be,西市区
407,201,474,营口职业技术学院,4121010181,辽宁省,营口市,专科,nan,营口职业技术学院(东校区),122.258252,40.65961,27db9008b800e197077ce89e,站前区
408,202,475,铁岭师范高等专科学校,4121010182,辽宁省,铁岭市,专科,nan,铁岭师范高等专科学校,123.753066,42.256827,dc0f0adc7ea07d5cf8221359,铁岭县
409,202,475,铁岭师范高等专科学校,4121010182,辽宁省,铁岭市,专科,nan,铁岭师范高等专科学校-艺体学院,123.753154,42.255461,e0f38206497bb9784054d73c,铁岭县
410,203,476,大连职业技术学院,4121010845,辽宁省,大连市,专科,nan,大连职业技术学院,121.496529,39.027603,083a55faccb42e79246e9821,甘井子区
411,203,476,大连职业技术学院,4121010845,辽宁省,大连市,专科,nan,大连职业技术学院(南关岭校区),121.608774,39.028567,78bd50f79f86665b31870a20,甘井子区
412,204,477,辽宁农业职业技术学院,4121010957,辽宁省,营口市,专科,nan,辽宁农业职业技术学院,122.158503,40.19013,73f75d03ad77e21b0b1cc778,鲅鱼圈区
413,204,477,辽宁农业职业技术学院,4121010957,辽宁省,营口市,专科,nan,辽宁农业职业技术学院(东),122.168781,40.192766,1d79fd8ebe6c2265bda240ac,鲅鱼圈区
414,205,478,抚顺职业技术学院,4121011037,辽宁省,抚顺市,专科,nan,抚顺职业技术学院,123.70071,41.791132,1446f528e6bec66d5f0d02a7,望花区
415,205,478,抚顺职业技术学院,4121011037,辽宁省,抚顺市,专科,nan,抚顺职业技术学院,123.702885,41.79316,3f1b0f678d3edae22afc484d,望花区
416,205,478,抚顺职业技术学院,4121011037,辽宁省,抚顺市,专科,nan,抚顺职业技术学院,123.702662,41.793317,698cbe19748a431596f08cfd,望花区
417,206,479,辽阳职业技术学院,4121011249,辽宁省,辽阳市,专科,nan,辽阳职业技术学院成教分院,123.170522,41.259984,525dcdc94b736a0a4054d728,白塔区
418,206,479,辽阳职业技术学院,4121011249,辽宁省,辽阳市,专科,nan,辽阳职业技术学院5号楼教学,123.167712,41.296382,83bce728e4e3a2d488db73ae,太子河区
419,207,480,阜新高等专科学校,4121011250,辽宁省,阜新市,专科,nan,阜新高等专科学校,121.638618,42.003262,3810c879b926878a9d09f7b9,海州区
420,207,480,阜新高等专科学校,4121011250,辽宁省,阜新市,专科,nan,阜新高等专科学校(北校区),121.642112,42.007597,9d1e1a87b2e148f8c356ac79,海州区
421,208,481,辽宁省交通高等专科学校,4121011500,辽宁省,沈阳市,专科,nan,辽宁省交通高等专科学校,123.517898,41.942296,01aeb8dfdd32918e0c0a7029,沈北新区
422,210,483,盘锦职业技术学院,4121012063,辽宁省,盘锦市,专科,nan,盘锦职业技术学院,122.112493,40.734399,2e30cc949abe4e8838e4a604,大洼区
423,210,483,盘锦职业技术学院,4121012063,辽宁省,盘锦市,专科,nan,盘锦职业技术学院(旅游管理系),122.112237,40.73271,ccac97b1eb43a153c42ba1a9,大洼区
424,213,486,辽宁职业学院,4121012592,辽宁省,铁岭市,专科,nan,辽宁职业学院,123.91016,42.311524,75d0881a17a6b0303a04b15f,银州区
425,213,486,辽宁职业学院,4121012592,辽宁省,铁岭市,专科,nan,辽宁职业学院,123.895695,42.311487,19baa1469d8080052102621e,银州区
426,213,486,辽宁职业学院,4121012592,辽宁省,铁岭市,专科,nan,辽宁职业学院,123.895667,42.311487,0452553cece4147da8f0cd34,银州区
427,213,486,辽宁职业学院,4121012592,辽宁省,铁岭市,专科,nan,辽宁职业学院,123.895688,42.311487,fbb5486f74dccce6774ff11a,银州区
428,214,487,辽宁生态工程职业学院,4121012593,辽宁省,沈阳市,专科,nan,辽宁生态工程职业学院(南校区),123.330533,41.665097,a82b2e3a9c75ae21f4e73bfe,苏家屯区
429,214,487,辽宁生态工程职业学院,4121012593,辽宁省,沈阳市,专科,nan,辽宁生态工程职业学院(北校区),123.525508,41.946902,46de967d784c27a1f6c59cf6,沈北新区
430,214,487,辽宁生态工程职业学院,4121012593,辽宁省,沈阳市,专科,nan,辽宁生态工程职业学院信息工程学院,123.329708,41.663997,533d3f7924ebfd0d6140a92f,苏家屯区
431,215,488,沈阳职业技术学院,4121012594,辽宁省,沈阳市,专科,nan,沈阳职业技术学院,123.506204,41.876893,dad739514f9049344251c0fe,大东区
432,215,488,沈阳职业技术学院,4121012594,辽宁省,沈阳市,专科,nan,沈阳职业技术学院,123.498858,41.876465,eb5a999bc9f1397821f01757,大东区
433,215,488,沈阳职业技术学院,4121012594,辽宁省,沈阳市,专科,nan,沈阳职业技术学院总院-软件学院,123.511161,41.875158,068ac13f18f548764251c06e,大东区
434,215,488,沈阳职业技术学院,4121012594,辽宁省,沈阳市,专科,nan,沈阳职业技术学院(汽车分院),123.487861,41.769924,7c7669a98821d207e6e9653e,沈河区
435,215,488,沈阳职业技术学院,4121012594,辽宁省,沈阳市,专科,nan,沈阳职业技术学院总院-城市轨道交通学院,123.506195,41.876833,2c4f0fd7dab5b85c5e0d02cd,大东区
436,217,490,辽宁金融职业学院,4121012895,辽宁省,沈阳市,专科,nan,辽宁金融职业学院,123.524822,41.944486,e3a7fd13e03de75228b97cd1,沈北新区
437,217,490,辽宁金融职业学院,4121012895,辽宁省,沈阳市,专科,nan,辽宁金融职业学院,123.528396,41.945442,8ab57fc3d9ee326a0aa8d442,沈北新区
438,218,491,辽宁轨道交通职业学院,4121012896,辽宁省,沈阳市,专科,nan,辽宁轨道交通职业学院,123.40613,41.834295,cc09bf9aaf89180525e0a058,皇姑区
439,219,492,辽宁广告职业学院,4121012897,辽宁省教育厅,沈阳市,专科,民办,辽宁广告职业学院,123.356593,41.92434,78bd50f79c99675b31870ac1,于洪区
440,220,493,辽宁机电职业技术学院,4121012898,辽宁省,丹东市,专科,nan,辽宁机电职业技术学院(黄海学院校区),124.349269,40.04063,880d212c7d357b09932ca3f5,振兴区
441,221,494,辽宁经济职业技术学院,4121012899,辽宁省,沈阳市,专科,nan,辽宁经济职业技术学院,123.498366,41.942433,64ff3be1312eedbb90114cd1,沈北新区
442,222,495,辽宁石化职业技术学院,4121012900,辽宁省,锦州市,专科,nan,辽宁石化职业技术学院,121.1288,41.141571,71cd5d1ed8d3d6876268588c,古塔区
443,222,495,辽宁石化职业技术学院,4121012900,辽宁省,锦州市,专科,nan,辽宁石化职业技术学院(南校区),121.126024,41.136993,47fec552365a3056ab0dd873,古塔区
