,序号,学校名称,学校标识码,主管部门,所在地,办学层次,备注,countOfCity
1459,2730,伊犁职业技术学院,4165012975,新疆维吾尔自治区,伊犁哈萨克自治州,专科,,2
1460,2731,阿克苏职业技术学院,4165013093,新疆维吾尔自治区,阿克苏地区,专科,,1
1461,2732,巴音郭楞职业技术学院,4165013094,新疆维吾尔自治区,巴音郭楞蒙古自治州,专科,,1
1462,2733,新疆建设职业技术学院,4165013562,新疆维吾尔自治区,乌鲁木齐市,专科,,14
1463,2734,新疆现代职业技术学院,4165013726,新疆维吾尔自治区教育厅,乌鲁木齐市,专科,民办,14
1464,2735,新疆交通职业技术学院,4165013926,新疆维吾尔自治区,乌鲁木齐市,专科,,14
1465,2736,新疆石河子职业技术学院,4165013956,新疆生产建设兵团,石河子市,专科,,2
1466,2737,新疆职业大学,4165014138,新疆维吾尔自治区,乌鲁木齐市,专科,,14
1467,2738,新疆体育职业技术学院,4165014416,新疆维吾尔自治区,乌鲁木齐市,专科,,14
1468,2739,新疆应用职业技术学院,4165014417,新疆维吾尔自治区,伊犁哈萨克自治州,专科,,2
1469,2740,新疆师范高等专科学校,4165014421,新疆维吾尔自治区,乌鲁木齐市,专科,,14
1470,2741,新疆铁道职业技术学院,4165014489,新疆维吾尔自治区,乌鲁木齐市,专科,,14
1471,2742,新疆生产建设兵团兴新职业技术学院,4165014523,新疆生产建设兵团,乌鲁木齐市,专科,,14
1472,2743,哈密职业技术学院,4165014524,新疆维吾尔自治区,哈密市,专科,,1
1473,2744,新疆科技职业技术学院,4165014525,新疆维吾尔自治区教育厅,五家渠市,专科,民办,1
1474,2745,吐鲁番职业技术学院,4165014585,新疆维吾尔自治区,吐鲁番市,专科,,1
1475,2746,博尔塔拉职业技术学院,4165014622,新疆维吾尔自治区,博尔塔拉蒙古自治州,专科,,1
1476,2747,和田职业技术学院,4165014652,新疆维吾尔自治区,和田地区,专科,,3
1477,2748,石河子工程职业技术学院,4165014661,新疆生产建设兵团,石河子市,专科,,2
1478,2749,喀什职业技术学院,4165014677,新疆维吾尔自治区,喀什地区,专科,,1
1479,2750,克孜勒苏职业技术学院,4165014678,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,专科,,1
1480,2751,新疆科信职业技术学院,4165014679,新疆维吾尔自治区教育厅,乌鲁木齐市,专科,民办,14
1481,2752,阿勒泰职业技术学院,4165014680,新疆维吾尔自治区,阿勒泰地区,专科,,1
1482,2753,塔城职业技术学院,4165014740,新疆维吾尔自治区,塔城地区,专科,,1
1483,2754,塔里木职业技术学院,4165014741,新疆生产建设兵团,阿拉尔市,专科,,1
1484,2755,新疆工业职业技术学院,4265051060,新疆维吾尔自治区,乌鲁木齐市,专科,,14
1485,2756,铁门关职业技术学院,4165014660,新疆生产建设兵团,铁门关市,专科,,1 
