num,uni_num,序号,学校名称,学校标识码,主管部门,所在地,办学层次,备注,campusName,lng,lat,uid,area,get,lngN,latN
551,360,827,泰州职业技术学院,4132012106,江苏省,泰州市,专科,,泰州职业技术学院药学院,119.897478,32.379646,40f02c3faf323a7ef2193788,高港区,1,119.886322524135,32.375584704105
553,361,828,常州信息职业技术学院,4132012317,江苏省,常州市,专科,,常州信息职业技术学院,119.96101,31.683938,0295e072f5fcabf9130daa7a,武进区,1,119.949751807493,31.6802839899218
554,362,829,江苏联合职业技术学院,4132012678,江苏省,南京市,专科,,江苏联合职业技术学院,118.779348,32.064444,983d3f1eba991f31b54f54de,鼓楼区,1,118.767626305132,32.0604299820825
555,362,829,江苏联合职业技术学院,4132012678,江苏省,南京市,专科,,江苏联合职业技术学院(江宁分院),118.905384,31.937874,8b24c35c72d8cb999a005000,江宁区,1,118.893903570793,31.9339011726666
560,363,830,江苏海事职业技术学院,4132012679,江苏省,南京市,专科,,江苏海事职业技术学院(江宁校区),118.913687,31.924348,2ea792ee7313647f940319a6,江宁区,1,118.902253427044,31.9202574768531
563,365,832,无锡科技职业学院,4132012681,江苏省,无锡市,专科,,无锡科技职业学院,120.396068,31.52616,7388dffd0e26b1ebd2ff23aa,新吴区,1,120.384886934334,31.5219249781191
565,366,833,江苏医药职业学院,4132012682,江苏省,盐城市,专科,,江苏医药职业学院,120.17829,33.330994,b766cd1204fea3fb0b69d95b,盐都区,1,120.166786600317,33.3267840487203
568,368,835,南通科技职业学院,4132012684,江苏省,南通市,专科,,南通科技职业学院,120.89843,32.009602,04821efb2fded84baeb22a43,崇川区,1,120.887639967608,32.0061103704391
570,369,836,苏州经贸职业技术学院,4132012685,江苏省,苏州市,专科,,苏州经贸职业技术学院,120.573288,31.258533,8e2f746c655b7b62dbeceda0,虎丘区,1,120.562556416665,31.2547706615811
572,370,837,苏州工业职业技术学院,4132012686,江苏省,苏州市,专科,,苏州工业职业技术学院,120.596833,31.225668,04e8faa419d54cebab175afc,吴中区,1,120.586228019472,31.2215659305037
573,372,839,苏州卫生职业技术学院,4132012688,江苏省,苏州市,专科,,苏州卫生职业技术学院(石湖校区),120.591798,31.267099,53cebd50f7b781612a02e141,虎丘区,1,120.58118772405,31.2630363573834
574,372,839,苏州卫生职业技术学院,4132012688,江苏省,苏州市,专科,,苏州卫生职业技术学院(书院巷校区),120.628577,31.304713,99d9e193c6e82746fe0eb078,姑苏区,1,120.61795666907,31.3007502910048
575,372,839,苏州卫生职业技术学院,4132012688,江苏省,苏州市,专科,,苏州卫生职业技术学院(药学院),120.58645,31.267205,56e88cba6fd5a765a4c7567f,虎丘区,1,120.575812249453,31.2632174124524
576,372,839,苏州卫生职业技术学院,4132012688,江苏省,苏州市,专科,,苏州卫生职业技术学院(木渎校区),120.521398,31.2629,5997650d1ea50f2f2cb9089d,吴中区,1,120.510498476268,31.2590431951865
578,373,840,无锡商业职业技术学院,4132012702,江苏省,无锡市,专科,,无锡商业职业技术学院(九龙校区),120.179885,31.567127,fa01e937de55c44a774ff13d,滨湖区,1,120.168529375258,31.5633120246547
579,373,840,无锡商业职业技术学院,4132012702,江苏省,无锡市,专科,,无锡商业职业技术学院(姚湾校区),120.188119,31.555322,d1469ee798407f62853304a8,滨湖区,1,120.176795637973,31.5515466595575
580,374,841,江苏航运职业技术学院,4132012703,江苏省,南通市,专科,,江苏航运职业技术学院,120.969167,31.922481,19758fb6b20142ef07fef53b,崇川区,1,120.958466166236,31.9182094188486
581,375,842,南京交通职业技术学院,4132012804,江苏省,南京市,专科,,南京交通职业技术学院,118.918469,31.918547,50fb64ff1b88cf5de9f8537b,江宁区,1,118.907052800657,31.9144098266302
582,376,843,江苏电子信息职业学院,4132012805,江苏省,淮安市,专科,,江苏电子信息职业学院,119.054086,33.558009,16b6f581f5d918c09e9d680d,清江浦区,1,119.042149999192,33.5530284054975
583,377,844,江苏农牧科技职业学院,4132012806,江苏省,泰州市,专科,,江苏农牧科技职业学院,119.94864,32.462905,43e0173471e6f8b08bfc066e,海陵区,1,119.937295220597,32.4594657484946
584,377,844,江苏农牧科技职业学院,4132012806,江苏省,泰州市,专科,,江苏农牧科技职业学院(迎宾路校区),119.948092,32.496429,9ed943853dd5dbf20f0a7051,海陵区,1,119.93676674892,32.492991758612
585,378,845,常州纺织服装职业技术学院,4132012807,江苏省,常州市,专科,,常州纺织服装职业技术学院,119.946147,31.689912,5b25f4465f234194112935a0,武进区,1,119.93487349478,31.68638199266
586,379,846,苏州农业职业技术学院,4132012808,江苏省,苏州市,专科,,苏州农业职业技术学院,120.588194,31.320135,b5f4c60805075c0d2ee67bc1,姑苏区,1,120.577566305681,31.316101090113
587,379,846,苏州农业职业技术学院,4132012808,江苏省,苏州市,专科,,苏州农业职业技术学院(东山分校区),120.410171,31.059253,25db40b787a28c339e9d6822,吴中区,1,120.398970138329,31.0554372475684
588,380,847,苏州工业园区职业技术学院,4132012809,江苏省,苏州市,专科,,苏州工业园区职业技术学院,120.761705,31.264902,4b6ec9dc346bb195a1d2301d,苏州工业园区,1,120.750815831736,31.2610155373884
589,382,849,炎黄职业技术学院,4132012919,江苏省教育厅,淮安市,专科,民办,炎黄职业技术学院,119.308566,33.791416,d6ee872412167ee0a8f0cd60,涟水县,1,119.296641139163,33.7866164995102
590,383,850,南京科技职业学院,4132012920,江苏省,南京市,专科,,南京科技职业学院,118.755557,32.239979,d55d3954085464b3bda24042,六合区,1,118.743742820462,32.2363686588293
591,384,851,正德职业技术学院,4132012921,江苏省教育厅,南京市,专科,民办,正德职业技术学院,118.790004,31.947136,31f9101b35723eb926e0a07b,江宁区,1,118.778349566714,31.9429250752823
592,385,852,钟山职业技术学院,4132012922,江苏省教育厅,南京市,专科,民办,钟山职业技术学院,118.896004,32.050734,b0313d5961efb921e60738c3,栖霞区,1,118.884469532895,32.0469531173715
593,386,853,无锡南洋职业技术学院,4132012923,江苏省教育厅,无锡市,专科,民办,无锡南洋职业技术学院西区,120.251851,31.500955,c81a9516f713eb7630169bd0,滨湖区,1,120.24084983133,31.496558794372
595,387,854,江南影视艺术职业学院,4132013017,江苏省教育厅,无锡市,专科,民办,江南影视艺术职业学院,120.182316,31.574378,197a4c3c44ce3ade9122e003,惠山区,1,120.170956651761,31.5705780355617
596,388,855,金肯职业技术学院,4132013100,江苏省教育厅,南京市,专科,民办,金肯职业技术学院,118.88766,31.690769,850815e146bb05e543e192fa,江宁区,1,118.87611025396,31.6870646195484
597,388,855,金肯职业技术学院,4132013100,江苏省教育厅,南京市,专科,民办,金肯职业技术学院(西校区),118.88411,31.694826,f438f6fa92affdd8d3ff23a6,江宁区,1,118.872536902559,31.6911732648104
598,388,855,金肯职业技术学院,4132013100,江苏省教育厅,南京市,专科,民办,金肯职业技术学院,118.885627,31.692029,d524dc58a7bd3101fa42b218,江宁区,1,118.874064802279,31.6883552336809
599,389,856,常州工业职业技术学院,4132013101,江苏省,常州市,专科,,常州工业职业技术学院,119.946004,31.68445,9f6a73be4a6ef1bc4002455f,武进区,1,119.934736613978,31.6809212416751
600,390,857,常州工程职业技术学院,4132013102,江苏省,常州市,专科,,常州工程职业技术学院,119.95297,31.689954,a12baa40db78f756e856faed,武进区,1,119.941695142382,31.6863926141643
601,391,858,江苏农林职业技术学院,4132013103,江苏省,镇江市,专科,,江苏农林职业技术学院,119.178279,31.964258,2a7a25ec0d0d27636c3e1bf3,句容市,1,119.166461622849,31.9598653249655
602,391,858,江苏农林职业技术学院,4132013103,江苏省,镇江市,专科,,江苏农林职业技术学院风景园林学院,119.277869,31.937039,f5bc41ec028a2af696f08c06,句容市,1,119.266189298122,31.9327098079172
603,391,858,江苏农林职业技术学院,4132013103,江苏省,镇江市,专科,,江苏农林职业技术学院北院,119.178761,31.968123,be3be478e103b3734f6d46ce,句容市,1,119.16694488982,31.9637379620731
604,392,859,江苏食品药品职业技术学院,4132013104,江苏省,淮安市,专科,,江苏食品药品职业技术学院,119.052521,33.551613,925c550f4958d0b25a3ac803,清江浦区,1,119.040587287782,33.5466269728939
605,392,859,江苏食品药品职业技术学院,4132013104,江苏省,淮安市,专科,,江苏食品药品职业技术学院洪泽湖产业学院,118.787256,33.131516,58e4014963d188e0593ac84b,洪泽区,1,118.77548952173,33.1270538053739
606,393,860,建东职业技术学院,4132013105,江苏省教育厅,常州市,专科,民办,建东职业技术学院,119.985998,31.87348,da35d50925859d848bfc067d,新北区,1,119.974793961542,31.8693600372886
607,394,861,南京铁道职业技术学院,4132013106,江苏省,南京市,专科,,南京铁道职业技术学院(浦口校区),118.705716,32.107955,babe236f19c5571c2fb908f7,浦口区,1,118.694104232345,32.1038661775643
610,395,862,徐州工业职业技术学院,4132013107,江苏省,徐州市,专科,,徐州工业职业技术学院(九里校区),117.150151,34.305683,20d71dbac3b8754679b55c7c,鼓楼区,1,117.137847242094,34.3006954432044
613,396,863,江苏信息职业技术学院,4132013108,江苏省,无锡市,专科,,江苏信息职业技术学院,120.175267,31.575608,e93761f68a557a0c223bf23d,惠山区,1,120.163898700892,31.5717424540467
614,397,864,宿迁职业技术学院,4132013110,江苏省,宿迁市,专科,,宿迁职业技术学院,118.29623,34.026782,b40e5605180986999968b416,宿豫区,1,118.284209737096,34.0221115360931
615,398,865,南京信息职业技术学院,4132013112,江苏省,南京市,专科,,南京信息职业技术学院,118.948207,32.134965,6e2f779398c30cb3adb22a85,栖霞区,1,118.936701820933,32.1310277191591
616,400,867,常州机电职业技术学院,4132013114,江苏省,常州市,专科,,常州机电职业技术学院,119.953637,31.683912,0a15c7ec6cd841fced74f8ed,武进区,1,119.942369147209,31.680346271798
617,401,868,江阴职业技术学院,4132013137,江苏省,无锡市,专科,,江阴职业技术学院,120.252103,31.879355,c61bd305356ec968c27da273,江阴市,1,120.241087593625,31.8749843344872
619,402,869,无锡城市职业技术学院,4132013748,江苏省,无锡市,专科,,无锡城市职业技术学院,120.19095,31.589515,ab0e1a4505d8430dd23ce3de,惠山区,1,120.179605730889,31.5857267012738
620,402,869,无锡城市职业技术学院,4132013748,江苏省,无锡市,专科,,无锡城市职业技术学院(南校区),120.194586,31.584732,8e03e166e63348575e0d0270,惠山区,1,120.183261056974,31.5809291801281
622,403,870,无锡工艺职业技术学院,4132013749,江苏省,无锡市,专科,,无锡工艺职业技术学院,119.840623,31.345106,c75b7326782d6243b817e74e,宜兴市,1,119.829226335094,31.3414623893959
623,406,873,盐城工业职业技术学院,4132013752,江苏省,盐城市,专科,,盐城工业职业技术学院,120.181359,33.327149,cd9d05dd24b8cbb685420ef9,盐都区,1,120.169858597839,33.3229665987567
626,406,873,盐城工业职业技术学院,4132013752,江苏省,盐城市,专科,,盐城工业职业技术学院继续教育学院,120.180135,33.327476,7d61be5dd4a721a077026944,盐都区,1,120.168632820073,33.3232842826362
627,407,874,江苏财经职业技术学院,4132013753,江苏省,淮安市,专科,,江苏财经职业技术学院,119.066645,33.557247,550fd5f9a7af4b79931fc903,清江浦区,1,119.054632632608,33.552393117804
628,408,875,扬州工业职业技术学院,4132013754,江苏省,扬州市,专科,,扬州工业职业技术学院,119.404582,32.342028,2856f7498b28eba554bfff6e,邗江区,1,119.392693281537,32.3375515030429
629,409,876,苏州百年职业学院,4132013962,江苏省教育厅,苏州市,专科,中外合作办学,苏州百年职业学院,120.749749,31.28051,28ac08379647fddacafa5f28,苏州工业园区,1,120.738933006078,31.2764003224469
630,410,877,昆山登云科技职业学院,4132013963,江苏省教育厅,苏州市,专科,民办,昆山登云科技职业学院,120.898403,31.396734,669775d08ae0c65bfd0eb0eb,昆山市,1,120.887657550598,31.3932144498991
631,411,878,南京视觉艺术职业学院,4132013964,江苏省教育厅,南京市,专科,民办,南京视觉艺术职业学院,118.933388,31.75503,8e914a24b436fb41d4851ff6,溧水区,1,118.921978113596,31.7508467629339
632,412,879,江苏城市职业学院,4132014000,江苏省,南京市,专科,,江苏城市职业学院(应天校区),118.753985,32.025975,ec4bdef871115c1a1ee99958,建邺区,1,118.742192338238,32.0223390949404
633,412,879,江苏城市职业学院,4132014000,江苏省,南京市,专科,,江苏城市职业学院,118.744685,32.06965,bfca448f75ef8e72b45f1e87,鼓楼区,1,118.732851889844,32.0660443493621
634,412,879,江苏城市职业学院,4132014000,江苏省,南京市,专科,,江苏城市职业学院(定淮门东校区),118.76152,32.074839,7596043477499002f8f0cb08,鼓楼区,1,118.749705895203,32.0711254351532
635,413,880,南京城市职业学院,4132014001,江苏省,南京市,专科,,南京城市职业学院(溧水校区),119.008645,31.722402,0cf709e87cca5662a9059da3,溧水区,1,118.996879549566,31.7185164785414
641,415,882,苏州高博软件技术职业学院,4132014163,江苏省教育厅,苏州市,专科,民办,苏州高博软件技术职业学院,120.424515,31.326822,881a28e700ae2947f942b246,虎丘区,1,120.413249522615,31.3229952600355
642,416,883,南京旅游职业学院,4132014180,江苏省,南京市,专科,,南京旅游职业学院,118.89785,31.934879,60bf6264c043214714c8f656,江宁区,1,118.886332635598,31.9310373362465
644,418,885,苏州信息职业技术学院,4132014256,江苏省,苏州市,专科,,苏州信息职业技术学院,120.6397,31.140909,34f68ab06109780a8f55ecd7,吴江区,1,120.629006256711,31.1372119361486
646,419,886,宿迁泽达职业技术学院,4132014293,江苏省教育厅,宿迁市,专科,民办,宿迁泽达职业技术学院,118.289859,34.026099,dffd4642a86c9bb23d9a5ebe,宿豫区,1,118.277810639274,34.0215515413343
647,423,890,江苏商贸职业学院,4132014475,江苏省,南通市,专科,,江苏商贸职业学院,120.895329,32.058128,1bf85b2573d5e4a4a1a9340d,崇川区,1,120.884510477627,32.0546089761081
648,424,891,南通师范高等专科学校,4132014493,江苏省,南通市,专科,,南通师范高等专科学校(新校区),120.979166,31.919287,7e61b085a0ae25d2d13ce36b,崇川区,1,120.968418611085,31.9150640538309
649,424,891,南通师范高等专科学校,4132014493,江苏省,南通市,专科,,南通师范高等专科学校,120.880451,32.010902,f4460918d98a006ab11e36c4,崇川区,1,120.869711377975,32.0071379371553
650,425,892,扬州中瑞酒店职业学院,4132014528,江苏省教育厅,扬州市,专科,民办,扬州中瑞酒店职业学院,119.362693,32.375128,38a656605c34bec48bf15d4b,邗江区,1,119.350709794793,32.3712987804117
651,426,893,江苏护理职业学院,4132014541,江苏省,淮安市,专科,,江苏护理职业学院,119.054362,33.541581,b6c5e1852a7b5822b020a822,清江浦区,1,119.042410547891,33.5366043958132
652,426,893,江苏护理职业学院,4132014541,江苏省,淮安市,专科,,江苏护理职业学院(黄河校区),119.021845,33.626976,c43eac364a12b853ab0dd88b,淮阴区,1,119.009916690548,33.6222790830902
653,428,895,江苏城乡建设职业学院,4132014543,江苏省,常州市,专科,,江苏城乡建设职业学院,119.75311,31.770854,8c77fa8a3c6c316c5cd4fe9d,钟楼区,1,119.74167226282,31.7665472389911
654,428,895,江苏城乡建设职业学院,4132014543,江苏省,常州市,专科,,江苏城乡建设职业学院(湖塘校区),119.961934,31.733296,a3ac3c3e14b1caed1329353a,武进区,1,119.950659251105,31.72962825903
655,428,895,江苏城乡建设职业学院,4132014543,江苏省,常州市,专科,,江苏城乡建设职业学院木梳路校区(清潭校区),119.941104,31.776722,93f614022b8939519a005023,钟楼区,1,119.929853170799,31.7732000447741
657,429,896,江苏航空职业技术学院,4132014568,江苏省,镇江市,专科,,江苏航空职业技术学院,119.725991,32.149143,87dd9fb82ce4776f40024512,京口区,1,119.714397072691,32.1453976371994
658,430,897,江苏安全技术职业学院,4132014589,江苏省,徐州市,专科,,江苏安全技术职业学院(贾汪校区),117.488022,34.429799,9293f951135270cbcf06a4e2,贾汪区,1,117.475752969838,34.4245853984714
659,430,897,江苏安全技术职业学院,4132014589,江苏省,徐州市,专科,,江苏安全技术职业学院(云龙校区),117.256313,34.269682,c8f59194a0c59d42ca09f095,云龙区,1,117.244188139595,34.2646656270398
662,431,898,江苏旅游职业学院,4132014604,江苏省,扬州市,专科,,江苏旅游职业学院(新校区),119.41674,32.30908,ae4cbd882fb0aa11441a329b,邗江区,1,119.404828485362,32.304645486763
665,432,959,宁波职业技术学院,4133010863,浙江省,宁波市,专科,,宁波职业技术学院(西校区),121.820961,29.902048,fff12a9ceb79eb8ea3acc4d1,北仑区,1,121.810335617225,29.8982834937441
667,432,959,宁波职业技术学院,4133010863,浙江省,宁波市,专科,,宁波职业技术学院东区,121.827593,29.898856,2f51267b1cf1ff8e40ab9a4c,北仑区,1,121.816961512472,29.8952054351099
668,434,961,浙江交通职业技术学院,4133012036,浙江省,杭州市,专科,,浙江交通职业技术学院,120.09557,30.349759,69fcd6dfac80292ecb2915a3,余杭区,1,120.084255833352,30.3460455771877
669,435,962,金华职业技术学院,4133012061,浙江省,金华市,专科,,金华职业技术学院,119.642556,29.067929,1a34f4df1b3d5a9b95ca07ff,婺城区,1,119.631437015713,29.0645851998487
671,436,963,宁波城市职业技术学院,4133012645,浙江省,宁波市,专科,,宁波城市职业技术学院,121.577728,29.814698,34059f974cbf4e5571455b65,鄞州区,1,121.567174817844,29.8110089197778
672,436,963,宁波城市职业技术学院,4133012645,浙江省,宁波市,专科,,宁波城市职业技术学院(奉化校区),121.379955,29.70307,eccb9c48c9b35f3cf603b8f0,奉化区,1,121.368872389101,29.6997218576248
674,438,965,浙江同济科技职业学院,4133012647,浙江省,杭州市,专科,,浙江同济科技职业学院,120.316027,30.248992,2e00c5dd8f1c5f1dd6851f8c,萧山区,1,120.304949960667,30.2457110111457
675,439,966,浙江工商职业技术学院,4133012789,浙江省,宁波市,专科,,浙江工商职业技术学院,121.512311,29.869908,2410d13c2468b91c4354d7b1,海曙区,1,121.501426894579,29.8667130087025
677,440,967,台州职业技术学院,4133012790,浙江省,台州市,专科,,台州职业技术学院,121.405764,28.659357,d219bb1d2054998af50e7730,椒江区,1,121.394801307305,28.6564995300942
679,440,967,台州职业技术学院,4133012790,浙江省,台州市,专科,,台州职业技术学院(华海学院),121.179437,28.806228,fcb318b67d27a8d71d58005a,临海市,1,121.168618337207,28.8031071966616
680,443,970,浙江建设职业技术学院,4133012862,浙江省,杭州市,专科,,浙江建设职业技术学院,120.305158,30.252249,cc0849a06b6e33519503198c,萧山区,1,120.29407913642,30.2490274113855
681,443,970,浙江建设职业技术学院,4133012862,浙江省,杭州市,专科,,浙江建设职业技术学院继续教育学院,120.137643,30.286247,7833191b59bfb0b1fbdc85ae,西湖区,1,120.126433602355,30.2822274016477
682,444,971,浙江艺术职业学院,4133012863,浙江省,杭州市,专科,,浙江艺术职业学院,120.163144,30.180824,3c0ea7c51e3b059dfbf0cbc5,滨江区,1,120.151912495244,30.1772751438143
683,444,971,浙江艺术职业学院,4133012863,浙江省,杭州市,专科,,浙江艺术职业学院(东冠校区),120.171267,30.167663,7e4fe18df4d673fc0e3dda4c,滨江区,1,120.160016970667,30.1642552851863
684,446,973,浙江商业职业技术学院,4133012865,浙江省,杭州市,专科,,浙江商业职业技术学院(滨江校区),120.17042,30.180812,a6695fbde033f52c057ce819,滨江区,1,120.159180008431,30.1773932729229
685,446,973,浙江商业职业技术学院,4133012865,浙江省,杭州市,专科,,浙江商业职业技术学院(德胜校区),120.163162,30.300186,3dc9befd43edbc6bbea2401c,拱墅区,1,120.151919655636,30.2966285758572
687,447,974,浙江经济职业技术学院,4133012866,浙江省,杭州市,专科,,浙江经济职业技术学院,120.385485,30.315108,141565e7d0484040b34c49f2,钱塘区,1,120.3744517086,30.3111909438875
688,448,975,浙江旅游职业学院,4133012867,浙江省,杭州市,专科,,浙江旅游职业学院(南校区),120.308893,30.248842,c5ddcc080bb43cc7d913188c,萧山区,1,120.297814320701,30.2456138977927
689,448,975,浙江旅游职业学院,4133012867,浙江省,杭州市,专科,,浙江旅游职业学院(千岛湖校区),119.111991,29.687376,48db9178b858d7b995f08cdc,淳安县,1,119.100127721405,29.6840360801405
690,448,975,浙江旅游职业学院,4133012867,浙江省,杭州市,专科,,浙江旅游职业学院(北校区),120.312062,30.252452,7204791c47cdf6ad1d1d113c,萧山区,1,120.300978932355,30.2492052952571
691,449,976,浙江育英职业技术学院,4133012868,浙江省教育厅,杭州市,专科,民办,浙江育英职业技术学院,120.358136,30.311075,4cf8d24e6a4f15e59cf7793c,江干区,1,120.347161725542,30.3070677789791
692,453,980,杭州职业技术学院,4133012872,浙江省,杭州市,专科,,杭州职业技术学院,120.359645,30.327048,38e480371255e448373a713c,钱塘区,1,120.34868231643,30.3230280639449
693,455,982,湖州职业技术学院,4133012875,浙江省,湖州市,专科,,湖州职业技术学院,120.137571,30.882815,66831210d78eaa9c725e80e7,吴兴区,1,120.126310363485,30.8785752478527
694,456,983,绍兴职业技术学院,4133012876,浙江省教育厅,绍兴市,专科,民办,绍兴职业技术学院,120.56757,29.986662,915331ec6e643a4d364aae94,越城区,1,120.556926377086,29.9834351181633
698,459,986,浙江东方职业技术学院,4133013002,浙江省教育厅,温州市,专科,民办,浙江东方职业技术学院(滨海校区),120.806319,27.811584,b0b2f3359731429445572655,龙湾区,1,120.795745560719,27.8090164101014
700,461,988,浙江纺织服装职业技术学院,4133013025,浙江省,宁波市,专科,,浙江纺织服装职业技术学院,121.631262,29.917872,c29c30cb22e8dcdaee74f852,镇海区,1,121.620553034399,29.914840675971
701,463,990,浙江长征职业技术学院,4133013027,浙江省教育厅,杭州市,专科,民办,浙江长征职业技术学院,120.025999,30.214131,5508504d2f81facac7f02512,西湖区,1,120.014849595172,30.2103643547548
702,472,999,浙江汽车职业技术学院,4133014089,浙江省教育厅,台州市,专科,民办,浙江汽车职业技术学院,121.177119,28.880333,101bc61b6993feddc42ba105,临海市,1,121.166292967773,28.8771994295233
703,477,1004,浙江宇翔职业技术学院,4133014703,浙江省教育厅,湖州市,专科,民办,浙江宇翔职业技术学院,119.676039,30.626944,033d1917cf25d0061df74d83,安吉县,1,119.664665608873,30.6234118747986
704,481,1054,安徽职业技术学院,4134010869,安徽省,合肥市,专科,,安徽职业技术学院,117.386038,31.934639,a5ef680fc23bbdd4b8df8faa,瑶海区,1,117.373847967847,31.9303137982939
709,484,1057,淮南联合大学,4134011308,安徽省,淮南市,专科,,淮南联合大学,116.954717,32.618115,9296b10180bb9627a8f0cd18,田家庵区,1,116.942927882441,32.6146419814403
710,484,1057,淮南联合大学,4134011308,安徽省,淮南市,专科,,淮南联合大学(北校区),117.016751,32.650892,fc4d38d4754ab3dcf60e77ea,田家庵区,1,117.004880587124,32.6466158191451
712,486,1059,安徽水利水电职业技术学院,4134012073,安徽省,合肥市,专科,,安徽水利水电职业技术学院,117.43332,31.83094,eb1fc8710c9e2e788c55ec89,肥东县,1,117.420969856116,31.8270949197785
713,491,1064,淮南职业技术学院,4134012220,安徽省,淮南市,专科,,淮南职业技术学院,117.019337,32.627693,e889a744b61367b58605bfdc,田家庵区,1,117.007471172356,32.6234507051213
714,496,1069,六安职业技术学院,4134012813,安徽省,六安市,专科,,六安职业技术学院,116.55059,31.837742,e62b9eae1a7ef7182fb90891,金安区,1,116.539066871847,31.8337621586093
715,496,1069,六安职业技术学院,4134012813,安徽省,六安市,专科,,六安职业技术学院,116.494462,31.742919,30edd7455c2e86485d0d0219,裕安区,1,116.482741275984,31.7389119027123
716,497,1070,安徽电子信息职业技术学院,4134012814,安徽省,蚌埠市,专科,,安徽电子信息职业技术学院,117.430518,32.902833,07f3c8b5ea5c8e636240a932,龙子湖区,1,117.418057152571,32.898892249508
717,499,1072,安徽交通职业技术学院,4134012816,安徽省,合肥市,专科,,安徽交通职业技术学院(北校区),117.30536,31.83568,b3aa435d41c1810b147643b5,包河区,1,117.293207549907,31.8320026362729
718,499,1072,安徽交通职业技术学院,4134012816,安徽省,合肥市,专科,,安徽交通职业技术学院(南区),117.303245,31.830046,3e3203b06d51ae9609a8d478,包河区,1,117.291099520014,31.826366392655
719,500,1073,安徽体育运动职业技术学院,4134012817,安徽省,合肥市,专科,,安徽体育运动职业技术学院,117.358661,31.776554,e2282b90d21fce7b5e0d02ac,包河区,1,117.34660616632,31.7721069612522
721,503,1076,合肥职业技术学院,4134013058,安徽省,合肥市,专科,,合肥职业技术学院科硕创新创业学院,117.247996,31.808153,6c5432cf7efcbdf1dbd89119,蜀山区,1,117.2361114159,31.8038039106692
722,505,1078,池州职业技术学院,4134013060,安徽省,池州市,专科,,池州职业技术学院,117.480927,30.666441,f7aedd5f45d5d09428d7abcf,贵池区,1,117.468976723204,30.6624014353534
725,507,1080,安徽广播影视职业技术学院,4134013062,安徽省,合肥市,专科,,安徽广播影视职业技术学院,117.378587,31.935332,295784f9db763dbacafa5f7c,瑶海区,1,117.366436252343,31.9309154191655
726,509,1082,安徽电气工程职业技术学院,4134013336,安徽省,合肥市,专科,,安徽电气工程职业技术学院(新校区),117.307128,31.819802,7bfa08fca0f4cf7f24d2bbba,包河区,1,117.294979804584,31.816121334966
727,509,1082,安徽电气工程职业技术学院,4134013336,安徽省,合肥市,专科,,安徽电气工程职业技术学院(黄山路),117.267767,31.848518,2527be1eacdeaab34bfc8db0,蜀山区,1,117.255807768871,31.8443707511851
729,512,1085,安徽机电职业技术学院,4134013339,安徽省,芜湖市,专科,,安徽机电职业技术学院,118.368311,31.289016,24907e07f3fb285c58f6bea2,弋江区,1,118.356398797197,31.2851235196574
730,514,1087,安徽中澳科技职业学院,4134013341,安徽省,合肥市,专科,,安徽中澳科技职业学院(庐阳校区),117.257989,31.884107,db1f39d425b3ac6ff4c59cb0,庐阳区,1,117.246098567336,31.8798411590655
731,518,1091,安庆职业技术学院,4134013345,安徽省,安庆市,专科,,安庆职业技术学院,117.136028,30.545232,68ed0e79763ff62b213bf293,迎江区,1,117.1241045262,30.5411928028378
734,520,1093,马鞍山师范高等专科学校,4134013760,安徽省,马鞍山市,专科,,马鞍山师范高等专科学校,118.502797,31.661304,6b0ba14eea5f5013d518b7c4,雨山区,1,118.490985705079,31.6576014161699
735,520,1093,马鞍山师范高等专科学校,4134013760,安徽省,马鞍山市,专科,,马鞍山师范高等专科学校(滨江校区),118.349228,31.727734,7847b9f7f90f676533621208,和县,1,118.337363589278,31.7234639182356
737,521,1094,安徽财贸职业学院,4134013845,安徽省,合肥市,专科,,安徽财贸职业学院(翡翠校区),117.185894,31.75871,d5464cf8a4de8a57fda77810,肥西县,1,117.173764658987,31.7549732880562
738,521,1094,安徽财贸职业学院,4134013845,安徽省,合肥市,专科,,安徽财贸职业学院(和平校区),117.37264,31.850126,0abf14988f15164a1f3894ff,瑶海区,1,117.360517086466,31.8456482046935
740,522,1095,安徽国际商务职业学院,4134013846,安徽省,合肥市,专科,,安徽国际商务职业学院(新校区),117.276349,31.990983,46e86fdd9d0e796cd13ce3ef,长丰县,1,117.26434800727,31.9870217582867
741,523,1096,安徽公安职业学院,4134013847,安徽省,合肥市,专科,,安徽公安职业学院,117.18346,31.834892,a0505a5695de92d4adb22a0a,蜀山区,1,117.17128897054,31.8311501300808
742,525,1098,安徽审计职业学院,4134013849,安徽省,合肥市,专科,,安徽审计职业学院,117.264486,31.729764,413473544623b3096f3e1be1,蜀山区,1,117.252554388018,31.7255476242257
743,525,1098,安徽审计职业学院,4134013849,安徽省,合肥市,专科,,安徽审计职业学院(老校区),117.311771,31.822337,c505c2f69ffd76e44f6d461c,包河区,1,117.299614266745,31.8186359626641
744,532,1105,安徽绿海商务职业学院,4134014133,安徽省教育厅,合肥市,专科,民办,安徽绿海商务职业学院,117.205381,31.755395,eb36750315a5211b00ec0110,蜀山区,1,117.19332459968,31.7515346264262
745,533,1106,合肥共达职业技术学院,4134014135,安徽省教育厅,合肥市,专科,民办,合肥共达职业技术学院,117.321083,31.969818,f99448f58fcaec8343ab9a9d,瑶海区,1,117.30891342854,31.9660481062886
