FID,num,序号,学校名,学校标,主管部,所在地,办学层,备注,campusName,uid,area,lngN,latN,面积,lngC,latC
1080,785,1173,福州职业技术学院,4135011502.000000000000000,福建省,福州市,专科, ,福州职业技术学院,4a6525bb9ed0f29eafee7ac6,闽侯县,119.152830582000007,26.077071814100002,37.1980019,119.153751091999993,26.077508594499999
1081,854,1290,抚州职业技术学院,4136013428.000000000000000,江西省,抚州市,专科, ,抚州职业技术学院,bbeac9361128d6ab33169b49,临川区,116.389772886000003,27.957993353599999,52.1991005,116.389376396000003,27.958696228699999
1082,841,1275,鹰潭职业技术学院,4136012937.000000000000000,江西省,鹰潭市,专科, ,鹰潭职业技术学院,558eb93b68f29d6081288a66,贵溪市,117.051683807000003,28.298654460900000,33.5521011,117.051381620000001,28.298587174200001
1083,827,1263,上饶幼儿师范高等专科学校,3636000312.000000000000000,江西省,上饶市,专科, ,上饶幼儿师范高等专科学校,7e363692b8b0f6598733046b,信州区,117.976873995999995,28.421190815700001,30.1868992,117.977148819000007,28.420932311800001
1084,859,1292,江西经济管理职业学院,4136013866.000000000000000,江西省,南昌市,专科, ,江西经济管理职业学院,60d7bcfc13d3603e43e192f9,红谷滩区,115.796097691000000,28.642534940899999,37.8120003,115.796133471999994,28.642533157700001
1085,677,967,台州职业技术学院,4133012790.000000000000000,浙江省,台州市,专科, ,台州职业技术学院,d219bb1d2054998af50e7730,椒江区,121.394801306999994,28.656499530100000,36.8446999,121.395808481000003,28.655976593100000
1086,850,1285,江西工业贸易职业技术学院,4136013423.000000000000000,江西省,南昌市,专科, ,江西工业贸易职业技术学院,844a750ea8dd9bc462685827,红谷滩区,115.782501311000004,28.656950866399999,31.2362995,115.782102080000001,28.657224829899999
1087,837,1272,江西电力职业技术学院,4136012933.000000000000000,江西省,南昌市,专科, ,江西电力职业技术学院,bd5046e8c54a2341d72ce209,新建区,115.803997597000006,28.720893524600001,31.2703991,115.802308940000003,28.720803056499999
1088,669,962,金华职业技术学院,4133012061.000000000000000,浙江省,金华市,专科, ,金华职业技术学院,1a34f4df1b3d5a9b95ca07ff,婺城区,119.631437016000007,29.064585199800000,84.5887985,119.631179004000003,29.065040490200001
1089,1014,2200,重庆医药高等专科学校,4150014009.000000000000000,重庆市,重庆市,专科, ,重庆医药高等专科学校,cde9e2c79ea5a2cae81e975e,沙坪坝区,106.309257708999993,29.629324021500000,29.9465008,106.309307937000000,29.629301556500000
1090,847,1278,江西财经职业学院,4136012941.000000000000000,江西省,九江市,专科, ,江西财经职业学院(八里湖校区),ea5fcd0c67c8781a636858b8,柴桑区,115.909937271000004,29.637770119100001,53.5209999,115.914289283000002,29.635447570299998
1091,831,1267,九江职业大学,4136011505.000000000000000,江西省,九江市,专科, ,九江职业大学(濂溪校区),588f6e173fac38641e580038,濂溪区,115.997280688000004,29.655153168100000,60.2463989,115.997171797999997,29.655540931000001
1092,836,1268,九江职业技术学院,4136011785.000000000000000,江西省,九江市,专科, ,九江职业技术学院(濂溪校区),fc4a3a3eea951249bb17e7d5,濂溪区,116.009698804999999,29.672903826999999,42.0349998,116.009734089999995,29.672668527500001
1093,667,959,宁波职业技术学院,4133010863.000000000000000,浙江省,宁波市,专科, ,宁波职业技术学院东区,2f51267b1cf1ff8e40ab9a4c,北仑区,121.816961512000006,29.895205435099999,37.6799011,121.817605721000007,29.894552917799999
1094,694,983,绍兴职业技术学院,4133012876.000000000000000,浙江省教育厅,绍兴市,专科,民办,绍兴职业技术学院,915331ec6e643a4d364aae94,越城区,120.556926376999996,29.983435118199999,31.9857998,120.556980215999999,29.983454468100000
1095,972,1749,湖北工程职业学院,4142014197.000000000000000,湖北省,黄石市,专科, ,湖北工程职业学院(新校区),0e11dfe13730b95a43afe694,大冶市,115.113206228999999,30.145787551800002,62.4538994,115.112922124999997,30.145427212700000
1096,1019,2343,天府新区通用航空职业学院,4151014646.000000000000000,四川省教育厅,眉山市,专科,民办,天府新区通用航空职业学院,5bbb75fa01f1c4a714b54b63,仁寿县,104.077209236000002,30.200258743599999,32.3792992,104.075489705999999,30.199949411900000
1097,680,970,浙江建设职业技术学院,4133012862.000000000000000,浙江省,杭州市,专科, ,浙江建设职业技术学院,cc0849a06b6e33519503198c,萧山区,120.294079135999993,30.249027411400000,33.2256012,120.293868308000000,30.249061289499998
1098,692,980,杭州职业技术学院,4133012872.000000000000000,浙江省,杭州市,专科, ,杭州职业技术学院,38e480371255e448373a713c,钱塘区,120.348682315999994,30.323028063900001,42.0295982,120.348679712000006,30.323138329399999
1099,668,961,浙江交通职业技术学院,4133012036.000000000000000,浙江省,杭州市,专科, ,浙江交通职业技术学院,69fcd6dfac80292ecb2915a3,余杭区,120.084255833000000,30.346045577200002,33.5238991,120.082799429000005,30.345815291800001
1100,962,1726,湖北城市建设职业技术学院,4142012983.000000000000000,湖北省,武汉市,专科, ,湖北城市建设职业技术学院,ac8555710625c676a10464df,江夏区,114.431303798000002,30.404306462600001,41.0041008,114.431213697000004,30.404699231799999
1101,955,1707,武汉城市职业学院,4142011796.000000000000000,湖北省,武汉市,专科, ,武汉城市职业学院(南校区),32e733522d974ad5250bd06c,洪山区,114.308927115000003,30.442008787599999,46.5777016,114.308655707000000,30.442753706400001
1102,959,1721,武汉软件工程职业学院,4142012978.000000000000000,湖北省,武汉市,专科, ,武汉软件工程职业学院,d52831f99a3b91a62ffaa780,江夏区,114.421543804999999,30.447450347800000,63.1265984,114.422340144000003,30.447547071900001
1103,948,1701,武汉职业技术学院,4142010834.000000000000000,湖北省,武汉市,专科, ,武汉职业技术学院,696ec5b04dc2a578100daa43,洪山区,114.410729997000004,30.486977537000001,60.1944008,114.409072949999995,30.487161219699999
1104,731,1091,安庆职业技术学院,4134013345.000000000000000,安徽省,安庆市,专科, ,安庆职业技术学院,68ed0e79763ff62b213bf293,迎江区,117.124104525999996,30.541192802800001,43.0056992,117.124152346000002,30.541486232899999
1105,956,1714,武汉工程职业技术学院,4142012738.000000000000000,湖北省,武汉市,专科, ,武汉工程职业技术学院(校本部),341c35defd9381bde6073824,新洲区,114.541746411999995,30.715412947600001,57.4555016,114.541747075000004,30.715409279199999
1106,693,982,湖州职业技术学院,4133012875.000000000000000,浙江省,湖州市,专科, ,湖州职业技术学院,66831210d78eaa9c725e80e7,吴兴区,120.126310363000002,30.878575247899999,31.9941998,120.127106155000007,30.879644372900000
1107,489,716,上海电子信息职业技术学院,4131012499.000000000000000,上海市,上海市,专科, ,上海电子信息职业技术学院(奉贤校区),5c2dc21df8f7fb7a6ec02c89,奉贤区,121.692066308999998,30.927231283200001,32.0694008,121.692135296999993,30.927183618600001
1108,497,720,上海思博职业技术学院,4131012586.000000000000000,上海市教委,上海市,专科,民办,上海思博职业技术学院,b292b3aabe7e7b57bf4842bc,浦东新区,121.776337682000005,31.039701226100000,33.0386009,121.776308852000000,31.039699698500002
1109,644,885,苏州信息职业技术学院,4132014256.000000000000000,江苏省,苏州市,专科, ,苏州信息职业技术学院,34f68ab06109780a8f55ecd7,吴江区,120.629006257000000,31.137211936100002,37.9154015,120.628517063999993,31.137123874400000
1110,572,837,苏州工业职业技术学院,4132012686.000000000000000,江苏省,苏州市,专科, ,苏州工业职业技术学院,04e8faa419d54cebab175afc,吴中区,120.586228019000004,31.221565930499999,32.9463005,120.584963794000004,31.222037022799999
1111,534,816,苏州工艺美术职业技术学院,4132010960.000000000000000,江苏省,苏州市,专科, ,苏州工艺美术职业技术学院,f4a33da9fcad26093010af46,吴中区,120.581685956000001,31.232812186299999,37.8283997,120.581822212000006,31.232628219700000
1112,570,836,苏州经贸职业技术学院,4132012685.000000000000000,江苏省,苏州市,专科, ,苏州经贸职业技术学院,8e2f746c655b7b62dbeceda0,虎丘区,120.562556416999996,31.254770661599999,54.0017014,120.562009586000002,31.254846122499998
1113,729,1085,安徽机电职业技术学院,4134013339.000000000000000,安徽省,芜湖市,专科, ,安徽机电职业技术学院,24907e07f3fb285c58f6bea2,弋江区,118.356398796999997,31.285123519700001,32.2360992,118.356341637000000,31.284985923299999
1114,548,826,硅湖职业技术学院,4132012078.000000000000000,江苏省教育厅,苏州市,专科,民办,硅湖职业技术学院,72986da367b867a71ce999e3,昆山市,121.135284784000007,31.287190433199999,35.0270004,121.135050419999999,31.286974664900001
1115,622,870,无锡工艺职业技术学院,4132013749.000000000000000,江苏省,无锡市,专科, ,无锡工艺职业技术学院,c75b7326782d6243b817e74e,宜兴市,119.829226335000001,31.341462389400000,53.6124992,119.831649803999994,31.342411734900001
1116,527,813,无锡职业技术学院,4132010848.000000000000000,江苏省,无锡市,专科, ,无锡职业技术学院(高浪路),0e0986c69add7ca524e0a069,滨湖区,120.267540491999995,31.498237039199999,49.3852997,120.267629764000006,31.498198227600000
1117,578,840,无锡商业职业技术学院,4132012702.000000000000000,江苏省,无锡市,专科, ,无锡商业职业技术学院(九龙校区),fa01e937de55c44a774ff13d,滨湖区,120.168529375000006,31.563312024700000,88.2273026,120.168464818999993,31.563200915300001
1118,613,863,江苏信息职业技术学院,4132013108.000000000000000,江苏省,无锡市,专科, ,江苏信息职业技术学院,e93761f68a557a0c223bf23d,惠山区,120.163898700999994,31.571742453999999,61.9353981,120.163597588000002,31.571834116400002
1119,619,869,无锡城市职业技术学院,4132013748.000000000000000,江苏省,无锡市,专科, ,无锡城市职业技术学院,ab0e1a4505d8430dd23ce3de,惠山区,120.179605730999995,31.585726701300000,31.4419003,120.179536880000001,31.585842210500001
1120,749,1110,马鞍山职业技术学院,4134014192.000000000000000,安徽省,马鞍山市,专科, ,马鞍山职业技术学院,764672e5106e76ae94ec8425,雨山区,118.556092508999996,31.664930112600000,41.4742012,118.555895801999995,31.664993477800000
1121,616,867,常州机电职业技术学院,4132013114.000000000000000,江苏省,常州市,专科, ,常州机电职业技术学院,0a15c7ec6cd841fced74f8ed,武进区,119.942369146999994,31.680346271800001,37.5774002,119.942370562999997,31.680343018599999
1122,599,856,常州工业职业技术学院,4132013101.000000000000000,江苏省,常州市,专科, ,常州工业职业技术学院,9f6a73be4a6ef1bc4002455f,武进区,119.934736614000002,31.680921241699998,36.0541992,119.935476172999998,31.680649353600000
1123,553,828,常州信息职业技术学院,4132012317.000000000000000,江苏省,常州市,专科, ,常州信息职业技术学院,0295e072f5fcabf9130daa7a,武进区,119.949751806999998,31.680283989900001,46.4133987,119.949780540999996,31.680278450900001
1124,600,857,常州工程职业技术学院,4132013102.000000000000000,江苏省,常州市,专科, ,常州工程职业技术学院,a12baa40db78f756e856faed,武进区,119.941695142000000,31.686392614199999,43.8348999,119.941700026999996,31.686397700200001
1125,585,845,常州纺织服装职业技术学院,4132012807.000000000000000,江苏省,常州市,专科, ,常州纺织服装职业技术学院,5b25f4465f234194112935a0,武进区,119.934873495000005,31.686381992699999,32.8759003,119.934887892999996,31.686511428999999
1126,635,880,南京城市职业学院,4132014001.000000000000000,江苏省,南京市,专科, ,南京城市职业学院(溧水校区),0cf709e87cca5662a9059da3,溧水区,118.996879550000003,31.718516478500000,32.3432007,118.996823395999996,31.718637409500001
1127,735,1093,马鞍山师范高等专科学校,4134013760.000000000000000,安徽省,马鞍山市,专科, ,马鞍山师范高等专科学校(滨江校区),7847b9f7f90f676533621208,和县,118.337363589000006,31.723463918200000,30.0722008,118.335759662000001,31.722913320699998
1128,631,878,南京视觉艺术职业学院,4132013964.000000000000000,江苏省教育厅,南京市,专科,民办,南京视觉艺术职业学院,8e914a24b436fb41d4851ff6,溧水区,118.921978113999998,31.750846762900000,29.7618999,118.922049053999999,31.749795108000001
1129,653,895,江苏城乡建设职业学院,4132014543.000000000000000,江苏省,常州市,专科, ,江苏城乡建设职业学院,8c77fa8a3c6c316c5cd4fe9d,钟楼区,119.741672262999998,31.766547239000001,43.7378006,119.742093847000007,31.766373256500000
1130,719,1073,安徽体育运动职业技术学院,4134012817.000000000000000,安徽省,合肥市,专科, ,安徽体育运动职业技术学院,e2282b90d21fce7b5e0d02ac,包河区,117.346606166000001,31.772106961300000,43.3485985,117.345994128000001,31.772155453600000
1131,712,1059,安徽水利水电职业技术学院,4134012073.000000000000000,安徽省,合肥市,专科, ,安徽水利水电职业技术学院,eb1fc8710c9e2e788c55ec89,肥东县,117.420969855999999,31.827094919800000,53.9981995,117.420951441000000,31.827086292800001
1132,714,1069,六安职业技术学院,4134012813.000000000000000,安徽省,六安市,专科, ,六安职业技术学院,e62b9eae1a7ef7182fb90891,金安区,116.539066872000006,31.833762158599999,53.1464996,116.540049805999999,31.833406782200001
1133,617,868,江阴职业技术学院,4132013137.000000000000000,江苏省,无锡市,专科, ,江阴职业技术学院,c61bd305356ec968c27da273,江阴市,120.241087594000007,31.874984334499999,30.5802002,120.241208026999999,31.875358348700001
1134,581,842,南京交通职业技术学院,4132012804.000000000000000,江苏省,南京市,专科, ,南京交通职业技术学院,50fb64ff1b88cf5de9f8537b,江宁区,118.907052801000006,31.914409826600000,55.6963005,118.907159562000004,31.914373652100000
1135,580,841,江苏航运职业技术学院,4132012703.000000000000000,江苏省,南通市,专科, ,江苏航运职业技术学院,19758fb6b20142ef07fef53b,崇川区,120.958466165999994,31.918209418800000,55.1010017,120.958738565999994,31.918054701500001
1136,560,830,江苏海事职业技术学院,4132012679.000000000000000,江苏省,南京市,专科, ,江苏海事职业技术学院(江宁校区),2ea792ee7313647f940319a6,江宁区,118.902253427000005,31.920257476900002,81.0926971,118.902546802000003,31.920471957200000
1137,704,1054,安徽职业技术学院,4134010869.000000000000000,安徽省,合肥市,专科, ,安徽职业技术学院,a5ef680fc23bbdd4b8df8faa,瑶海区,117.373847968000007,31.930313798299998,77.3009033,117.375363109999995,31.930387820400000
1138,545,824,江苏经贸职业技术学院,4132012047.000000000000000,江苏省,南京市,专科, ,江苏经贸职业技术学院(江宁校区),50fb64ff430ab720e9f853f0,江宁区,118.879878301000005,31.933555087100000,40.3499985,118.879870605999997,31.933672118899999
1139,976,1753,襄阳汽车职业技术学院,4142014357.000000000000000,湖北省,襄阳市,专科, ,襄阳汽车职业技术学院,784931bc8066f4c6fca778f7,襄城区,112.084156923999998,31.954263296899999,32.5191002,112.083456007999999,31.954921096500001
1140,740,1095,安徽国际商务职业学院,4134013846.000000000000000,安徽省,合肥市,专科, ,安徽国际商务职业学院(新校区),46e86fdd9d0e796cd13ce3ef,长丰县,117.264348006999995,31.987021758299999,31.0804005,117.263966422999999,31.989728132900002
1141,647,890,江苏商贸职业学院,4132014475.000000000000000,江苏省,南通市,专科, ,江苏商贸职业学院,1bf85b2573d5e4a4a1a9340d,崇川区,120.884510477999996,32.054608976099999,29.7542000,120.884515015999995,32.054707094599998
1142,607,861,南京铁道职业技术学院,4132013106.000000000000000,江苏省,南京市,专科, ,南京铁道职业技术学院(浦口校区),babe236f19c5571c2fb908f7,浦口区,118.694104232000001,32.103866177599997,52.7986984,118.693779133000007,32.103732311000002
1143,615,865,南京信息职业技术学院,4132013112.000000000000000,江苏省,南京市,专科, ,南京信息职业技术学院,6e2f779398c30cb3adb22a85,栖霞区,118.936701821000000,32.131027719199999,57.3000984,118.936698852000006,32.131030611200003
1144,590,850,南京科技职业学院,4132012920.000000000000000,江苏省,南京市,专科, ,南京科技职业学院,d55d3954085464b3bda24042,六合区,118.743742819999994,32.236368658799996,37.3683014,118.744135868000001,32.236213363200001
1145,662,898,江苏旅游职业学院,4132014604.000000000000000,江苏省,扬州市,专科, ,江苏旅游职业学院(新校区),ae4cbd882fb0aa11441a329b,邗江区,119.404828484999996,32.304645486799998,44.0931015,119.404841712000007,32.304487281400000
