num,campusID,name,lng,lat,address,uid,city,type,district,
48,4132011122,三江学院(东山校区),118.830657,31.977457,中水路58号,b22174c73f24b8c5c356ac51,南京市,本科,江宁区
49,4132011122,三江学院(南校区),118.761091,31.959695,江苏省南京市雨花台区宁水路16号,a05baf746792603f8bf15d04,南京市,本科,雨花台区
50,4132011122,三江学院(吉山校区),118.778829,31.842992,南京市江宁区正方中路与宁丹大道交叉路口往西北约150米,6f192e2c85e1e5f12b201a77,南京市,本科,江宁区
51,4132011276,南京工程学院(江宁校区),118.887844,31.928509,江苏省南京市江宁区弘景大道1号,45dcd841566152c058f6be32,南京市,本科,江宁区
52,4132011276,南京工程学院继续教育学院,118.758974,32.066418,江苏省南京市鼓楼区宁海路街道北京西路74号南京工程学院,72b27dc426ece1e91576434a,南京市,本科,鼓楼区
53,4132011287,南京审计大学(浦口校区),118.614913,32.068569,南京市浦口区雨山西路86号,62c2117f458fcf2b744ff13e,南京市,本科,浦口区
54,4132011287,南京审计大学(莫愁校区),118.758553,32.045377,江苏省南京市鼓楼区北圩路77号,0fbbb152e95079c88e7727d3,南京市,本科,鼓楼区
55,4132011287,南京审计大学金融学院(浦口校区),118.618938,32.071425,江苏省南京市浦口区雨山西路86号,74fba402308f6b41c7f50d74,南京市,本科,浦口区
56,4132011460,南京晓庄学院(方山校区),118.908211,31.899029,江苏省南京市江宁区弘景大道3601号,5e6c6e787bc5a45debe582a3,南京市,本科,江宁区
57,4132011460,南京晓庄学院(莫愁校区),118.757695,32.042901,江苏省南京市建邺区北圩路41号,49d9593872928943c61e517b,南京市,本科,建邺区
58,4132012048,南京特殊教育师范学院(栖霞校区),118.83707,32.134762,江苏省南京市栖霞区神农路1号,36bf11e4c021da8ed42ce236,南京市,本科,栖霞区
59,4132012048,南京特殊教育师范学院,118.98865,31.885139,江苏省南京市江宁区润湖大道401号,54243d78a840635b9cec2b6b,南京市,本科,江宁区
60,4132012689,东南大学成贤学院-金坛院,118.709411,32.158716,江苏省南京市浦口区东大路6号金谭院2楼,38a5fada90019869931fc9d4,南京市,本科,浦口区
61,4132013573,金陵科技学院(江宁校区),118.906145,31.910135,江苏省南京市江宁区弘景大道99号,02977f85150aef5528201a9b,南京市,本科,江宁区
62,4132013573,金陵科技学院(幕府校区),118.818465,32.128997,江苏省南京市栖霞区晓庄中心村130号,593850fb8b372423df1e52d6,南京市,本科,栖霞区
63,4132013654,南京理工大学紫金学院,118.940764,32.132273,南京市栖霞区文澜路89号,ee9258f3c03aabaf51e5c525,南京市,本科,栖霞区
64,4132013654,南京理工大学紫金学院(高淳校区),118.877276,31.389188,江苏省南京市高淳区高团线,772a46d27e68294cf82d61fe,南京市,本科,高淳区
65,4132013655,南京航空航天大学金城学院,118.890924,31.707112,南京市江宁区航金大道88号,70af88e2901d54e6bf48428e,南京市,本科,江宁区
66,4132013687,南京传媒学院,118.895612,31.891205,南京市江宁区弘景大道3666号,b1c556e85a437615b42655c2,南京市,本科,江宁区
67,4132013905,南京工业大学浦江学院,118.908807,31.642607,江苏省南京市溧水区石湫街道励学路9号,a1dc1f63f496d9dfe4073847,南京市,本科,溧水区
68,4132013994,南京审计大学金审学院,118.9233,32.093734,江苏省南京市栖霞区仙林大道100号,ba149baa157ac7219122e00f,南京市,本科,栖霞区
69,4132014436,江苏第二师范学院(石湫校区),118.90971,31.631484,江苏省南京市石湫街道新河西路6号,fc0ab193bbf2317557bfff81,南京市,本科,溧水区
70,4132014436,江苏第二师范学院(草场门校区),118.761259,32.064266,南京市鼓楼区北京西路77号,15a938100d3917bd15c8f6a0,南京市,本科,鼓楼区
71,4132012047,江苏经贸职业技术学院(江宁校区),118.891435,31.937283,江苏省南京市江宁区龙眠大道180号,50fb64ff430ab720e9f853f0,南京市,专科,江宁区
72,4132012047,江苏经贸职业技术学院(光华校区),118.832132,32.023406,江苏省南京市秦淮区石门坎104号,1e5aa8af75664083e5e96599,南京市,专科,秦淮区
73,4132012678,江苏联合职业技术学院,118.779348,32.064444,江苏省南京市鼓楼区北京西路15-2号慈悲社9号楼5楼516室,983d3f1eba991f31b54f54de,南京市,专科,鼓楼区
74,4132012678,江苏联合职业技术学院(江宁分院),118.905384,31.937874,南京市江宁区月华路1号,8b24c35c72d8cb999a005000,南京市,专科,江宁区
75,4132012678,江苏联合职业技术学院(金陵分院),118.869076,32.027843,江苏省南京市秦淮区光华路125号,2942c89da1509dda882fb59a,南京市,专科,秦淮区
76,4132012678,江苏联合职业技术学院(南京财经分院),118.785948,32.050752,江苏省南京市鼓楼区慈悲社5号南京财经学校江苏联院南京财经分院金融,0ca703e135d207025b10934a,南京市,专科,鼓楼区
77,4132012679,江苏海事职业技术学院(江宁校区),118.913687,31.924348,格致路309号,2ea792ee7313647f940319a6,南京市,专科,江宁区
78,4132012679,江苏海事职业技术学院(板桥校区),118.655445,31.95694,江苏省南京市雨花台区雨花经济开发区大胜关,4d6ab82ab1c317029122e0b4,南京市,专科,雨花台区
79,4132012679,江苏海事职业技术学院航海技术学院,118.911977,31.92306,江苏省南京市江宁区格致路309号,71a22b590a16419e725e80f0,南京市,专科,江宁区
80,4132012804,南京交通职业技术学院,118.918469,31.918547,江苏省南京市江宁区龙眠大道629号,50fb64ff1b88cf5de9f8537b,南京市,专科,江宁区
81,4132012920,南京科技职业学院,118.755557,32.239979,江苏省南京市江北新区葛关路625号,d55d3954085464b3bda24042,南京市,专科,六合区
82,4132012921,正德职业技术学院,118.790004,31.947136,将军大道18号,31f9101b35723eb926e0a07b,南京市,专科,江宁区
83,4132012922,钟山职业技术学院,118.896004,32.050734,南京市栖霞区马群街169号,b0313d5961efb921e60738c3,南京市,专科,栖霞区
84,4132013100,金肯职业技术学院,118.88766,31.690769,江苏南京市金铜路2号,850815e146bb05e543e192fa,南京市,专科,江宁区
85,4132013100,金肯职业技术学院继续教育学院,118.886322,31.691028,江苏省南京市江宁区金铜路1号,3581eddeb8cbe19858f6be37,南京市,专科,江宁区
86,4132013106,南京铁道职业技术学院(浦口校区),118.705716,32.107955,江苏省南京市浦口区珍珠南路65号,babe236f19c5571c2fb908f7,南京市,专科,浦口区
87,4132013106,南京铁道职业技术学院(建宁路校区),118.772846,32.098464,江苏省南京市鼓楼区建宁路65号,ed9c2d009a140682ee74f825,南京市,专科,鼓楼区
88,4132013112,南京信息职业技术学院,118.948207,32.134965,江苏省南京市栖霞区文澜路99号,6e2f779398c30cb3adb22a85,南京市,专科,栖霞区
89,4132013964,南京视觉艺术职业学院,118.933388,31.75503,南京市溧水区柘宁东路116号,8e914a24b436fb41d4851ff6,南京市,专科,溧水区
90,4132014000,江苏城市职业学院(应天校区),118.753985,32.025975,江苏省南京市建邺区应天大街832号,ec4bdef871115c1a1ee99958,南京市,专科,建邺区
